FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,1560771253913044,Tiago Fossati Otero,COMPLETO,Uma Ferramenta para Coleta e Análise de Dados do Segmento Naval,2012,Português,"Anais da VIII Escola Regional de Banco de Dados, 2012.",Curitiba,2012,"['OTERO, T. F. and', 'BORGES, E. N. and', 'FARIAS, L. R. and', 'VARGAS, A. P. and']"
LATTES,TRAB.EVENTO,1560771253913044,Tiago Fossati Otero,RESUMO,Uma ferramenta para coleta e análise de dados do segmento naval,2011,Corsico,Anais da X MPU,Rio Grande,2011,"['FARIAS, L. R. and', 'SILVA, R. S. and', 'BORGES, E. N. and', 'ADAMATTI, D. F. and', 'VARGAS, A. P. and', 'OTERO, T. F. and']"
LATTES,TRAB.EVENTO,1560771253913044,Tiago Fossati Otero,RESUMO_EXPANDIDO,Simulação da dispersão de ovas e larvas da Garoupa-Verdadeira utilizando simulação baseada em agentes,2015,Português,Anais WESAAC 2015,Niterói,2015,"['OTERO, T. F. and', 'ADAMATTI, D. F. and']"
LATTES,TRAB.EVENTO,1560771253913044,Tiago Fossati Otero,RESUMO_EXPANDIDO,Criação de um Software para Reserva de Salas da FURG,2012,Bretão,Anais da MPU 2012,Rio Grande,2012,"['SILVEIRA, G. and', 'OTERO, T. F. and', 'BACELAR, E. and', 'SEUS, V. and', 'FERREIRA, D. and', 'CASSALES, V. and', 'TREVISAN, G. and', 'CHAVES, T. and', 'ADAMATTI, D. F. and', 'BARWALDT, R. and']"
LATTES,TRAB.EVENTO,1560771253913044,Tiago Fossati Otero,RESUMO_EXPANDIDO,Gamification as a Strategy to Improve Students' Motivation and Engagement in Educational Environments at Engineering Courses: Bibliographic review,2019,Inglês,2019 Conference Proceedings,"Cincinnati, Ohio, USA",2019,"['GONCALVES, M. C. and', 'FREITAS, A. L. C. and', 'GONCALVES, E. M. and', 'BARWALDT, R. and', 'MACHADO, R. N. and', 'OIVEIRA, M. M. and', 'OTERO, T. F. and']"
LATTES,TRAB.EVENTO,1560771253913044,Tiago Fossati Otero,RESUMO_EXPANDIDO,Identificação de Registros Duplicados nos Cadastros da ONIP,2010,Corsico,Anais da IX MPU,Rio Grande,2010,"['OTERO, T. F. and', 'ADAMATTI, D. F. and', 'BORGES, E. N. and']"
