FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9408286832772730,Anselmo Maciel Nunes,COMPLETO,Uma arquitetura para recuperação de informação baseada em semântica e sua aplicação no apoio a jurisprudência,2007,Português,ERBD 2007 Escola Regional de Banco de Dados Caxias do Sul,Caxias do Sul - RS,2007,"['NUNES, Anselmo Maciel and', 'FILETO, R. and']"
