FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9961895409746094,Filipe Roberto Silva,COMPLETO,A Similarity Search Method for Web Forms.,2011,Inglês,Proceedings of the IADIS International Conference IADIS WWW/Internet,Rio de Janeiro,2011,"[""D'Agostini, C. S. and"", 'DORNELES, C. F. and', 'MELLO, R. S. and', 'SILVA, F. R. and']"
LATTES,TRAB.EVENTO,9961895409746094,Filipe Roberto Silva,COMPLETO,WTMatcher: An Approach to Determine Web Tables Similarity,2014,Inglês,PROCEEDINGS OF THE 13th INTERNATIONAL CONFERENCE WWW/INTERNET 2014,Porto,2014,"['SILVA, F. R. and', 'MELLO, R. S. and']"
