FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO,Um Modelo de Gerenciamento Remoto de PACS Geograficamente Distribuído,2008,Português,XI Congresso Brasileiro de Informática em Saúde (CBIS'08),Campos do Jordão - SP,2008,"['MARTINI, R. A. S. and', 'MACEDO, D. D. J.;Douglas D. J. de Macedo;de Macedo, D. D. J.;de Macedo, Douglas D. J.;Douglas Dyllon Jeronimo de Macedo;MACEDO, DOUGLAS D.J. DE;DE MACEDO, DOUGLAS D.J.;MACEDO, DOUGLAS DYLLON JERONIMO DE;MACEDO, DOUGLAS;MACEDO, DOUGLAS D. J. DE;DE MACEDO, DOUGLAS DYLLON JERONIMO;DOUGLAS DE MACEDO, D. J.;DE MACEDO, D. and', 'ANDRADE, R. and', 'WANGENHEIM, A. V. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,A Study Comparison of Store and Retrieve of DICOM Images using High Performance Data Format,2009,Inglês,Lecture Notes in Computer Science,Kingston,2009,"['MACEDO, D. D. J.;Douglas D. J. de Macedo;de Macedo, D. D. J.;de Macedo, Douglas D. J.;Douglas Dyllon Jeronimo de Macedo;MACEDO, DOUGLAS D.J. DE;DE MACEDO, DOUGLAS D.J.;MACEDO, DOUGLAS DYLLON JERONIMO DE;MACEDO, DOUGLAS;MACEDO, DOUGLAS D. J. DE;DE MACEDO, DOUGLAS DYLLON JERONIMO;DOUGLAS DE MACEDO, D. J.;DE MACEDO, D. and', 'COELHO, T. P. and', 'COMUNELLO, E. and', 'DANTAS, M.A.R. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Replicação Distribuída de Imagens Médicas sob o Formato de Dados HDF5,2009,Português,Proceeding of the 8th International Information and Telecommunication Technologies Symposium (I2TS'09),Florianópolis,2009,"['AMARAL, E. and', 'PRADO, T. C. and', 'COMUNELLO, E. and', 'MACEDO, D. D. J.;Douglas D. J. de Macedo;de Macedo, D. D. J.;de Macedo, Douglas D. J.;Douglas Dyllon Jeronimo de Macedo;MACEDO, DOUGLAS D.J. DE;DE MACEDO, DOUGLAS D.J.;MACEDO, DOUGLAS DYLLON JERONIMO DE;MACEDO, DOUGLAS;MACEDO, DOUGLAS D. J. DE;DE MACEDO, DOUGLAS DYLLON JERONIMO;DOUGLAS DE MACEDO, D. J.;DE MACEDO, D. and', 'DANTAS, M.A.R. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,An Parallel Architecture Using HDF for Storage DICOM Medical Images on Distributed File Systems,2011,Inglês,"The 2011 World Congress in Computer Science, Computer Engineering, and Applied Computing (WORLDCOMP'11)",Las Vegas,2011,"['SOARES, T. S. and', 'MACEDO, D. D. J.;Douglas D. J. de Macedo;de Macedo, D. D. J.;de Macedo, Douglas D. J.;Douglas Dyllon Jeronimo de Macedo;MACEDO, DOUGLAS D.J. DE;DE MACEDO, DOUGLAS D.J.;MACEDO, DOUGLAS DYLLON JERONIMO DE;MACEDO, DOUGLAS;MACEDO, DOUGLAS D. J. DE;DE MACEDO, DOUGLAS DYLLON JERONIMO;DOUGLAS DE MACEDO, D. J.;DE MACEDO, D. and', 'DANTAS, M.A.R. and', 'BAUER, M. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Análise Comparativa entre Soluções Livres para Construção de Sistemas de Arquivos Distribuídos,2011,Português,Escola Regional de Redes de Computadores (ERRC),São Leopoldo,2011,"['FILHO, P. C. B. A. and', 'MACEDO, D. D. J.;Douglas D. J. de Macedo;de Macedo, D. D. J.;de Macedo, Douglas D. J.;Douglas Dyllon Jeronimo de Macedo;MACEDO, DOUGLAS D.J. DE;DE MACEDO, DOUGLAS D.J.;MACEDO, DOUGLAS DYLLON JERONIMO DE;MACEDO, DOUGLAS;MACEDO, DOUGLAS D. J. DE;DE MACEDO, DOUGLAS DYLLON JERONIMO;DOUGLAS DE MACEDO, D. J.;DE MACEDO, D. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,AvailableD: Redirecionamento Automático e Transparente de Pacotes para Serviços com Redundância Implementada,2012,Português,XXX Simpósio Brasileiro de Redes de Computadores (SBRC 2012),"Ouro Preto, MG",2012,"['FARNEY, T. and', 'KREUTZ, D. L. and', 'MACEDO, D. D. J.;Douglas D. J. de Macedo;de Macedo, D. D. J.;de Macedo, Douglas D. J.;Douglas Dyllon Jeronimo de Macedo;MACEDO, DOUGLAS D.J. DE;DE MACEDO, DOUGLAS D.J.;MACEDO, DOUGLAS DYLLON JERONIMO DE;MACEDO, DOUGLAS;MACEDO, DOUGLAS D. J. DE;DE MACEDO, DOUGLAS DYLLON JERONIMO;DOUGLAS DE MACEDO, D. J.;DE MACEDO, D. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Data Management in a Private Cloud Storage Environment Utilizing High Performance Distributed File Systems,2013,Inglês,2013 Workshops on Enabling Technologies: Infrastructure for Collaborative Enterprises,Hammamet,,"['SOARES, TIAGO S. and', 'DANTAS, M.A.R. and', 'MACEDO, DOUGLAS D.J. DE and', 'BAUER, MICHAEL A. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,An analysis of replication and retrieval of medical image data using a database management system and a distributed file system,2013,Inglês,2013 IEEE Symposium on Computers and Communications (ISCC),Split,2013,"['SANTOS, ELIAS AMARAL and', 'COMUNELLO, EROS and', 'DE MACEDO, DOUGLAS D.J. and', 'CAPRETZ, MIRIAM A.M. and', 'PRADO, THIAGO COELHO and', 'DANTAS, M.A.R. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,PH5WRAP: A Parallel Approach To Storage Server of Dicom Images,2012,Português,"The 2012 World Congress in Computer Science, Computer Engineering, and Applied Computing (WORLDCOMP'12)",Las Vegas - USA,2012,"['SOARES, T. S. and', 'COELHO, T. P. and', 'DANTAS, M.A.R. and', 'MACEDO, D. D. J. and', 'BAUER, M. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,BUCOMAX: Collaborative Multimedia Platform for Real Time Support of Diagnosis and Teaching Based on Bucomaxillofacial Diagnostic Images,2014,Inglês,Proceedings of The 27th IEEE International Symposium on Computer-Based Medical Systems,New York,2014,"['PUEL, A. and', 'MEURER, M. I. and', 'WANGENHEIM, A. V. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO,An Architecture for Information Retrieval in a Telemedicine System,2014,Inglês,Proceedings of The 27th IEEE International Symposium on Computer-Based Medical Systems,New York,2014,"['SOUZA, A. I. and', 'MACEDO, D. D. J. and', 'ANDRADE, R. and', 'WANGENHEIM, A. V. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Designing an information retrieval system for the STT/SC,2014,Inglês,"2014 IEEE 16th International Conference on e-Health Networking, Applications and Services (Healthcom)",Natal,2014,"['DE SOUZA INACIO, ANDREI and', 'ANDRADE, RAFAEL and', 'VON WANGENHEIM, ALDO and', 'de Macedo, Douglas D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Towards a performance characterization of a parallel file system over virtualized environments,2015,Inglês,2015 IEEE Symposium on Computers and Communication (ISCC),Larnaca,2015,"['INACIO, EDUARDO C. and', 'DANTAS, MARIO A. R. and', 'de Macedo, Douglas D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,MAROQ: A Resource Allocation Model Driven through Quality of Experience,2015,Inglês,2015 IEEE 24th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises,Larnaca,,"[""AMATO, ANDRE LUIZ TINASSI D' and"", 'DANTAS, MARIO ANTONIO RIBEIRO and', 'MACEDO, DOUGLAS D.J. DE and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,Performance Impact of Operating Systems' Caching Parameters on Parallel File Systems,2015,Inglês,Proceedings of the ACM/SIGAPP Symposium on Applied Computing (SAC),Salamanca,2015,"['INACIO, E. C. and', 'DANTAS, M.A.R. and', 'BOITO, F. Z. and', 'NAVAUX, P. O. A. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Data Storage Approach for Large-Scale Distributed Medical Systems,2015,Inglês,"2015 Ninth International Conference on Complex, Intelligent, and Software Intensive Systems",Santa Catarina,,"['MACEDO, DOUGLAS D.J. DE and', 'Wangenheim, Aldo Von and', 'DANTAS, MARIO A.R. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,"Proposta de uma Arquitetura de Software Distribuída para Virtualização de Nós de uma Rede VANET, utilizando Agentes Móveis e Rede Definida por Software",2016,Português,Anais do XVI ESCOLA REGIONAL DE COMPUTAÇÃO BAHIA - ALAGOAS - SERGIPE (ERBASE),Salvador,2016,"['LEITE JUNIOR, G. and', 'NASCIMENTO, R. P. C. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,An Architecture Proposal for the Creation of a Database to Open Data related to ITS in Smart Cities,2016,Inglês,Proceedings of 8th Euro American Conference on Telematics and Information Systems (EATIS),Cartagena (Colombia),2016,"['BARBOSA, S. and', 'LEITE JUNIOR, G. and', 'OLIVEIRA, A. and', 'JESUS, T. and', 'GENTIL, F. and', 'MACEDO, D. D. J. and', 'NASCIMENTO, R. P. C. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Ciência Cidadã Baseada em Big Data Aplicada ao Planejamento Urbano,2016,Português,XXXVI Congresso da Sociedade Brasileira de Computação,Porto Alegre,2016,"['GOMES, E. and', 'ROLT, C. and', 'FOSCHINI, L. and', 'BROCARDO, M. and', 'DANTAS, M.A.R. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Usability Engineering of a Radiological Workstation for Mobile Devices: An Experience Report,2016,Inglês,XXXVI Congresso da Sociedade Brasileira de Computação (CSBC),Porto Alegre,2016,"['COSTA, P. V. R. and', 'WANGENHEIM, C. G. V. and', 'WANGENHEIM, A. V. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Towards an Infrastructure to Support Big Data for a Smart City Project,2016,Português,2016 IEEE 25th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),Paris,,"['GOMES, ELIZA and', 'DANTAS, M.A.R. and', 'DE MACEDO, DOUGLAS D.J. and', 'DE ROLT, CARLOS and', 'BROCARDO, MARCELO LUIZ and', 'FOSCHINI, LUCA and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Characterizing the value creation in organizations that implement Big Data environments,2016,Inglês,Proceedings of International Conference on Transdisciplinary Engineering,Curitiba,2016,"['FURTADO, L. and', 'DUTRA, M. L. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,A New QoC-Based Approach for Resource Allocation in Distributed Systems,2016,Português,2016 IEEE 25th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),Paris,2016,"[""D'AMATO, ANDRE and"", 'DANTAS, MARIO and', 'DE MACEDO, DOUGLAS D.J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Serviços On Line das Bibliotecas Universitárias Brasileiras,2016,Português,XVII Encontro Nacional de Pesquisa em Pós-Graduação em Ciência da Informação,Salvador,2016,"['MURIEL-TORRADO, E. and', 'DUTRA, M. L. and', 'MATIAS, M. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,Uma Proposta Baseada no Método BIM para Mitigação de Barreiras ao Fluxo de Informações em Cadeias de Suprimentos,2016,Português,XVII Encontro Nacional de Pesquisa em Pós-Graduação em Ciência da Informação,Salvador,2016,"['PLAZA-CARVAJAL, M. L. and', 'DUTRA, M. L. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Sublimação de Dados: dos objetos físicos às nuvens,2016,Português,XVII Encontro Nacional de Pesquisa em Pós-graduação em Ciência da Informação,Salvador,2016,"['DUTRA, M. L. and', 'SANTANA, R. C. G. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,Proposta de Aplicação de Técnicas de Big Data em Comércio Eletrônico: Identificação e Utilização do Valor da Informação,2016,Português,XVII Encontro Nacional de Pesquisa em Pós-Graduação em Ciência da Informação (ENANCIB2016),Salvador,2016,"['FURTADO, L. and', 'PLAZA-CARVAJAL, M. L. and', 'DUTRA, M. L. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Platform for Vehicular Networks in the Cloud to Applications in Intelligent Transportation Systems,2017,Português,2017 IEEE 26th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),Poznan,2017,"['JUNIOR, GEORGE LEITE and', 'NASCIMENTOS, ROGERIO P. C. DO and', 'DANTAS, MARIO A. R. and', 'MACEDO, DOUGLAS D. J. DE and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,A Programmable Network Architecture for Information Centric Network using Data Replication in Private Clouds,2017,Inglês,2017 IEEE 26th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),Poznan,2017,"['NASCIMENTO, ERICK BARROS and', 'MORENO, EDWARD DAVID and', 'MACEDO, DOUGLAS DYLLON JERONIMO DE and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Requisitos de Segurança para Provedores de Serviços em Nuvem de Acordo com a Norma ISO 27017,2017,Português,"Anais do I Workshop de Informação, Dados e Tecnologia (WIDAT'2017)",Florianópolis,2017,"['FREUND, G. P. and', 'FAGUNDES, P. B. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Proposta de Arquitetura de Microsserviços para um Sistema de CRM Social,2017,Português,"Anais do I Workshop de Informação, Dados e Tecnologia (WIDAT'2017)",Florianópolis,2017,"['CHIARADIA, L. F. and', 'DUTRA, M. L. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Uma Análise das Relações Existentes entre os Critérios da Qualidade da Informação e os Aspecto de Big Data,2017,Português,Anais do XVIII Encontro Nacional de Pesquisa em Ciência da Informação (XVIII ENANCIB),Marília,2017,"['FAGUNDES, P. B. and', 'MACEDO, DOUGLAS DYLLON JERONIMO DE and', 'DUTRA, M. L. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Avaliação de Desempenho de Redes SDN Utilizando Metodologia Experimental,2017,Português,Anais do 7o Congresso Interdisciplinar da FASETE,Paulo Afonso - Bahia,2017,"['NASCIMENTO, ERICK BARROS and', 'RODRIGUES JUNIOR, M. C. and', 'SILVA, A. M. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,An e-Health Study Case Environment Enhanced by the Utilization of a Quality of Context Paradigm,2018,Inglês,2018 IEEE Symposium on Computers and Communications (ISCC),Natal,2018,"['NAZARIO, DEBORA CABRAL and', 'DANTAS, MARIO A. R. and', 'de Macedo, Douglas D. J. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Evaluation of Cache for Bandwidth Optimization in ICN Through Software-Defined Networks,2018,Inglês,2018 IEEE Symposium on Computers and Communications (ISCC),Natal,2018,"['NASCIMENTO, ERICK B. and', 'de Macedo, Douglas D. J. and', 'MORENO, EDWARD DAVID and', 'DE BONA, LUIS CARLOS ERPEN and', 'CAPRETZ, MIRIAM A. M. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,Towards a Hybrid Storage Architecture for IoT,2018,Inglês,2018 IEEE Symposium on Computers and Communications (ISCC),Natal,2018,"['BRAULIO, L. D. C. and', 'MORENO, EDWARD DAVID and', 'de Macedo, Douglas D. J. and', 'KREUTZ, DIEGO and', 'DANTAS, MARIO A. R. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,RESUMO_EXPANDIDO,The Contribution of research on information quality to Knowledge Organization,2018,Inglês,Proceedings of the 15th International Conference of Society Knowledge Organization (ISKO),Porto,2018,"['FAGUNDES, P. B. and', 'MACEDO, D. D. J. and', 'MURIEL-TORRADO, E. and', 'PINTO, A. L. and']"
LATTES,TRAB.EVENTO,0149028226656519,Douglas Dyllon Jeronimo de Macedo,COMPLETO,Video7: An Architecture for Storage and Recovery of Streaming Audio and Video in NoSQL Database,2018,Português,2018 Symposium on High Performance Computing Systems (WSCAD),São Paulo,2018,"['DE O.L. SAMPAIO, VANDERSON S. and', 'DE MACEDO, DOUGLAS D.J. and', 'BRITTO, ANDRE and']"
