FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,3582491735279272,Alison Luiz Bolzon Alonso,RESUMO_EXPANDIDO,Uma Experiencia de Sincronizacao de Bases de Dados Relacionais Utilizando SyncML,2010,Português,VI Escola Regional de Banco de Dados,Joinville,2010,"['OLIVEIRA, C. and', 'FEDALTO, L. and', 'VILAS BOAS, F. and', 'ASSIS, T. and', 'HARA, C. and', 'SEM_DADOS and']"
