FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0966387234393823,Fernanda Vieira Figueira,RESUMO,Emprego de Técnicas Inteligentes no Reconhecimento da Fala,2003,Português,XII Congresso de Iniciação Científica,Pelotas,2003,"['FIGUEIRA, F. V. and']"
LATTES,TRAB.EVENTO,0966387234393823,Fernanda Vieira Figueira,RESUMO,Modelagem de um Sistema Especialista para a Classificação de Plantas,2004,Português,Anais do XIII CIC,Pelotas,2004,"['FIGUEIRA, F. V. and']"
LATTES,TRAB.EVENTO,0966387234393823,Fernanda Vieira Figueira,RESUMO,Sistema de Apoio à Tomada de Decisao para o Controle de Emissões Atmósféricas,2005,Português,Anais do XIV CIC da UFPel,Pelotas,2005,"['FIGUEIRA, F. V. and']"
LATTES,TRAB.EVENTO,0966387234393823,Fernanda Vieira Figueira,COMPLETO,Experiência de uso de Mapeamento de Processos de Negócio como ferramente de apoio ao Levantamento e Elicitação de Requisitos de Software,2017,Português,XI Workshop de Tecnologia da Informação e Comunicação das Instituições Federais de Ensino Superior do Brasil,Recife,2017,"['Figueira, Fernanda Vieira and', 'Cacau, Levi and', 'Silva, Alex Alves da and', 'Silva, Kemis A. V. da and', 'FIGUEIRA, F. V. and']"
LATTES,TRAB.EVENTO,0966387234393823,Fernanda Vieira Figueira,COMPLETO,Solucionando problemas de entrega da documentação para ingresso em concursos de Graduação na Universidade Federal do Rio Grande do Sul ? UFRGS,2016,Português,X Workshop de Tecnologia de Informação e Comunicação das Instituições Federais de Ensino Superior,Gramado,2016,"['HECK, F. R. and', 'FIGUEIRA, F. V. and', 'DREBES, A. A. and', 'GUERRA, D. C. and', 'ESTIMA, F. and']"
LATTES,TRAB.EVENTO,0966387234393823,Fernanda Vieira Figueira,COMPLETO,Experiência de Terceirização de Desenvolvimento de Software na Universidade Federal do Rio Grande do Sul - UFRGS,2014,Português,VIII Workshop de Tecnologia da Informação e Comunicação das IFES,Brasília,2014,"['FIGUEIRA, F. V. and', 'GUERRA, D. C. and', 'HECK, F. R. and']"
LATTES,TRAB.EVENTO,0966387234393823,Fernanda Vieira Figueira,COMPLETO,Mineração em Métricas de Software,2007,Português,Anais da III Escola Regional de Banco de Dados ERBD 2007,Caxias do Sul,2007,"['FIGUEIRA, F. V. and', 'BECKER, K. and', 'RUIZ, D. D. A. and']"
