FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0963406821901524,Juliano Augusto Carreira,COMPLETO,Ferramenta para pré-processamento de dados em Knowledge Discovery in Databases,2010,Português,VI Escola Regional de Banco de Dados,Joinville,2010,"['ANDRADE, Tiago Luis de and', 'VALENCIO, Carlos Roberto and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,0963406821901524,Juliano Augusto Carreira,COMPLETO,A Logical Approach to the Management of Object Identifiers in Non-conventional Database Management Systems,2011,Inglês,"2011 12th International Conference on Parallel and Distributed Computing, Applications and Technologies",Gwangju,,"['VALÊNCIO, CARLOS ROBERTO and', 'FERRIZZI, ANDRE CID and', 'ALMEIDA, F´BIO RENATO DE and', 'CARREIRA, JULIANO AUGUSTO and', 'TRONCO, MARIO LUIZ and']"
LATTES,TRAB.EVENTO,0963406821901524,Juliano Augusto Carreira,COMPLETO,Optimization of Query Results in Peer-to-Peer Database Supported by Semantics,2011,Inglês,"2011 12th International Conference on Parallel and Distributed Computing, Applications and Technologies",Gwangju,,"['VALÊNCIO, CARLOS ROBERTO and', 'COSTA, Leandro Rincon and', 'CARREIRA, JULIANO AUGUSTO and', 'TRONCO, MARIO LUIZ and']"
LATTES,TRAB.EVENTO,0963406821901524,Juliano Augusto Carreira,RESUMO_EXPANDIDO,Pré-etapa para identificação de tuplas duplicadas com foco em idiomas.,2011,Português,Conferência Ibero-Americana WWW/Internet 2011,Rio de Janeiro,2011,"['VALENCIO, Carlos Roberto and', 'MEDEIROS, Camila Alves de and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,0963406821901524,Juliano Augusto Carreira,RESUMO_EXPANDIDO,Database enrichment environment to identify duplicate tuples,2011,Inglês,4th BCS-IRSG Symposium on Future Directions in Information Access,Koblenz,2011,"['SOUZA, Rogéria C. Gratão de and', 'VALENCIO, Carlos Roberto and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,0963406821901524,Juliano Augusto Carreira,RESUMO,Ferramenta de apoio à limpeza de dados no processo de extração de conhecimento de bases de dados,2008,Português,XVI Simpósio Internacional de Iniciação Científica,São Paulo,2008,"['VALENCIO, Carlos Roberto and', 'SEM_DADOS and']"
