FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,COMPLETO,Um Estudo das Abordagens para Extração de Esquemas XML,2014,Português,ERBD 2014,São Francisco do Sul,2014,"['SCHREINER, G. A.;SCHREINER, GEOMAR A.;SCHREINER, GEOMAR ANDRE and', 'DUARTE, D. and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,RESUMO_EXPANDIDO,pExtract: Uma abordagem probabilistica para a extração de esquemas de documentos XML,2014,Português,XXIX Simpósio Brasileiro de Banco de Dados,Curitiba,2014,"['SCHREINER, G. A.;SCHREINER, GEOMAR A.;SCHREINER, GEOMAR ANDRE and', 'DUARTE, D. and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,COMPLETO,Análise de Abordagens para Interoperabilidade entre Bancos de Dados Relacionais e Bancos de Dados NoSQL,2015,Português,XI Escola Regional de Banco de Dados (XI ERBD),Caxias do Sul,2015,"['SCHREINER, G. A.;SCHREINER, GEOMAR A.;SCHREINER, GEOMAR ANDRE and', 'DUARTE, D. and', 'MELLO, R. S. and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,COMPLETO,SQLToKeyNoSQL: Uma Camada para Mapeamento de Esquemas Relacionais e de Operações SQL para Bancos de Dados NoSQL baseados em Chaves de Acesso,2015,Português,Workshop on Thesis and Dissertations in Databases - XXX SBBD 2015,Petrópolis,2015,"['SCHREINER, G. A.;SCHREINER, GEOMAR A.;SCHREINER, GEOMAR ANDRE and', 'DUARTE, D. and', 'MELLO, R. S. and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,COMPLETO,SQLtoKeyNoSQL,2015,Inglês,Proceedings of the 17th International Conference on Information Integration and Web-based Applications &amp;amp;Services - iiWAS &amp;apos;15,Brussels,,"['SCHREINER, GEOMAR A. and', 'DUARTE, DENIO and', 'DOS SANTOS MELLO, RONALDO and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,COMPLETO,DINo: uma ferramenta para importação de dados em bancos de dados NoSQL,2018,Português,XIV Escola Regional de Banco de Dados (ERBD),Rio Grande,2018,"['FROZZA, A. and', 'SCHREINER, G. A. and', 'BRUGGEMAN, R. and', 'MELLO, R. S. and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,COMPLETO,Uma Análise de Soluções NewSQL,2019,Português,XV Escola Regional de Banco de Dados,Chapecó,2019,"['Knob, R and', 'SCHREINER, G. A. and', 'FROZZA, A. and', 'MELLO, R. S. and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,COMPLETO,Unificação de Dados de Saúde Através do Uso de Blockchain e Smart Contracts,2019,Português,XV Escola Regional de Banco de Dados,Chapecó,2019,"['AGOSTINHO, B. M. and', 'SCHREINER, G. A. and', 'GOMES, F. O. and', 'PINTO, A. S. R. and', 'DANTAS, M. A. R. and']"
LATTES,TRAB.EVENTO,0776438722468291,Geomar André Schreiner,RESUMO_EXPANDIDO,REx - NoSQL Redis Schema Extraction Module,2019,Português,XV Escola Regional de Banco de Dados,Chapecó,2019,"['Machado, B. and', 'FROZZA, A. and', 'SCHREINER, G. A. and', 'MELLO, R. S. and']"
