FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,6968807521387651,Danilo Souza da Cunha,COMPLETO,SHIVA: Dispositivo de Entrada de Dados e Interação Virtual por Webcam para Portadores de Necessidades Especiais,2010,Português,Computer on the Beach 2010,Florianópolis,2010,"['CUNHA, D. S. and', 'SOUZA, F. R. A. and', 'SILVA, M. C. and', 'POTIGUARA, U. J. C. and', 'BAGANHA, A. and']"
LATTES,TRAB.EVENTO,6968807521387651,Danilo Souza da Cunha,COMPLETO,SHIVA: Realidade Aumentada Aplicada à Infoinclusão de Portadores de Necessidades Especiai,2011,Português,Computer on the Beach 2011,Florianópolis,2011,"['CUNHA, D. S. and', 'SOUZA, F. R. A. and', 'SILVA, M. C. and', 'POTIGUARA, U. J. C. and', 'BAGANHA, A. and']"
LATTES,TRAB.EVENTO,6968807521387651,Danilo Souza da Cunha,COMPLETO,Bioinspired Algorithms Applied to Association Rule Mining in Electronic Commerce Databases,2013,Inglês,2013 BRICS Congress on Computational Intelligence and 11th Brazilian Congress on Computational Intelligence,Ipojuca,2013,"['CUNHA, DANILO SOUZA DA and', 'CASTRO, LEANDRO NUNES DE and']"
LATTES,TRAB.EVENTO,6968807521387651,Danilo Souza da Cunha,COMPLETO,Association rule mining using a bacterial colony algorithm,2015,Inglês,2015 Latin America Congress on Computational Intelligence (LA-CCI),Curitiba,2015,"['DA CUNHA, DANILO S. and', 'XAVIER, RAFAEL S. and', 'FERRARI, DANIEL G. and', 'DE CASTRO, LEANDRO N. and']"
LATTES,TRAB.EVENTO,6968807521387651,Danilo Souza da Cunha,COMPLETO,A Bee-Inspired Multiobjective Optimization Clustering Algorithm,2016,Português,"Modelling, Simulation and Identification / 841: Intelligent Systems and Control",Campinas,2016,"['CRUZ, DÁVILA P. F. and', 'POLITI, ALEXANDRE A. and', 'CUNHA, DANILO and', 'CASTRO, LEANDRO N. DE and', 'MAIA, RENATO D. and']"
LATTES,TRAB.EVENTO,6968807521387651,Danilo Souza da Cunha,COMPLETO,Evolutionary and Immune Algorithms Applied to Association Rule Mining in Static and Stream Data,2018,Inglês,2018 IEEE Congress on Evolutionary Computation (CEC),Rio de Janeiro,2018,"['DA CUNHA, DANILO S. and', 'de Castro, L. N. and']"
LATTES,TRAB.EVENTO,6968807521387651,Danilo Souza da Cunha,COMPLETO,Base de dados de gestão de ordens de serviço: extração de regras interessantes para apoio à decisão,2010,Português,VI Escola Regional de Banco de Dados,Joinville,2010,"['CUNHA, D. S. and', 'DOMINGUES, M. L. C. S. and']"
