FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Componentes Espaço-Temporais para Agricultura de Precisão,2004,Português,Anais do Congresso Brasileiro de Agricultura de Precisão - ConBAP,Piracicaba - SP,2004,"['RIBEIRO, L. C. M. and', 'SARAIVA, A. M. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Modelagem de Banco de Dados Espaciais para Agricultura de Precisão,2003,Português,Anais iv Congresso Brasileiro da Sociedade Brasileira de Informática Aplicada à Agricultura e à Agroindústria,Porto Seguro-BA,2003,"['RIBEIRO, L. C. M. and', 'SARAIVA, A. M. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,RESUMO_EXPANDIDO,A Solution for Interoperability of Precision Agriculture Applications using Web Services,2003,Inglês,Proceedings of 4th European Conference on Precision Agriculture,Berlin,2003,"['MURAKAMI, E. and', 'SARAIVA, A. M. and', 'CUGNASCA, C. E. and', 'RIBEIRO, L. C. M. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,RESUMO_EXPANDIDO,A geo-spatial database for precision agriculture information systems,2003,Inglês,Proceedings of 4th European Conference on Precision Agriculture,Berlin,2003,"['RIBEIRO, L. C. M. and', 'SARAIVA, A. M. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,RESUMO_EXPANDIDO,Um Framework Baseado em Componentes para Sistemas de Informações para Agricultura de Precisão,2002,Português,Anais II Simpósio Internacional de Agricultura de Precisão,Viçosa - MG,2002,"['RIBEIRO, L. C. M. and', 'MURAKAMI, E. and', 'SARAIVA, A. M. and', 'CUGNASCA, C. E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Desenvolvendo Infra-Estrutura para a Criação de Circuitos Transformacionais,1999,Português,Workshop de Investigadores en Ciências de la Computación ? WICC,San Juan,1999,"['ABRAHAO, S. M. and', 'MURAKAMI, E. and', 'PRADO, A. F. and', 'SANTANNA, M. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,A comparative study between precision agriculture and biodiversity modeling systems,2007,Inglês,EFITA/WCCA 2007 Proceedings,Glasgow,2007,"['SANTANA, F. S. and', 'MURAKAMI, E. and', 'SARAIVA, A. M. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Uma arquitetura de referência para sistemas de informação para modelagem de nicho ecológico,2007,Português,SBIAgro - 6º Congresso Brasileiro de Agroinformática,São Pedro - SP,2007,"['SANTANA, F. S. and', 'MURAKAMI, E. and', 'SARAIVA, A. M. and', 'BRAVO, C. and', 'Correa, P.L.P. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Padrões de análise e projeto para desenvolvimento de sistemas de informações espaço-temporais para agricultura de precisão,2007,Português,SBIAgro - 6º Congresso Brasileiro de Agroinformática,São Pedro-SP,2007,"['RIBEIRO, L. C. M. and', 'SARAIVA, A. M. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,RESUMO,Um estudo sobre integração de java com banco de dados relacionais para persistir árvores de sintaxe abstrata,1999,Português,IV Congresso de Iniciação Científica - ASSER,São Carlos-SP,1999,"['ITO, D. and', 'TOSTA, E. and', 'YASSUNAGA, L. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,QTest: uma metodologia de teste baseada no método MITs e na norma IEEE 829,2008,Português,III EBTS - Encontro Brasileiro de Teste de Software,Recife-PE,2008,"['OLIVEIRA, R.S. and', 'ROSSO, R.S.U. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Adherence Analysis of Agile Methods According to MR-MPS Reference Model,2009,Inglês,Anais do VIII Simpósio Brasileiro de Qualidade de Software,Ouro Preto - MG,2009,"['ARIMOTO, M.M. and', 'MURAKAMI, E. and', 'CAMARGO, V.V. and', 'MACHADO, M. I. C. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,The integration of open standards for Enterprise Service Bus in a solution for agribusiness and enviromental applications development,2009,Inglês,Proceedings in the 7th Biennal Conference of the European Federation of IT in Agriculture,Wageningen,2009,"['MURAKAMI, E. and', 'SANTANA, F. S. and', 'STANGE, R. L. and', 'SARAIVA, A. M. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Evolution of a SOA-based architecture for agro-environmental purposes integrating GIS services to an ESB environment,2009,Inglês,Proceedings in the 7th Biennal Conference of the European Federation of IT in Agriculture,Wageningen,2009,"['SANTANA, F. S. and', 'Gushiken, I.Y. and', 'STANGE, R. L. and', 'MURAKAMI, E. and', 'SARAIVA, A. M. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Uma infraestrutura para sistemas de agricultura de precisão via web,2009,Português,Anais do XXXVIII Congresso Brasileiro de Engenharia Agrícola,Juazeiro,2009,"['SARAIVA, A. M. and', 'MOLIN, J.P. and', 'MURAKAMI, E. and', 'SANTANA, F. S. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,O uso de portal como estratégia para desenvolvimento colaborativo de aplicações web para agronegócio e ambiente,2009,Português,Anais do 7 Congresso Brasileiro de Agroinformática,Viçosa,2009,"['LAUFER, E. and', 'MURAKAMI, E. and', 'SARAIVA, A. M. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Metadados Essenciais: Uma Metodologia para Catalogação de Objetos de Aprendizagem no Repositório Digital ROAI,2010,Português,Anais do XXI SBIE - Simpósio Brasileiro de Informática na Educação,João Pessoa,2010,"['FERLIN, J. and', 'KEMCZINSKI, A. and', 'MURAKAMI, E. and', 'HOUNSELL, M.S. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Uma infraestrutura de software para construir sistemas de apoio à tomada de decisão em agricultura de precisão usando web services e sistemas de informação geográfica,2010,Português,Anais do XXXIX Congresso Brasileiro de Engenharia Agrícola,Espírito Santo,2010,"['SANTANA, F. S. and', 'SARAIVA, A. M. and', 'MOLIN, J.P. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Computação orientada a serviços em agricultura de precisão: serviço de recomendação para aplicação de insumos em taxa variável,2010,Português,CONBAP 2010 - Congresso Brasileiro de Agricultura de Precisão,Ribeirão Preto,2010,"['SANTANA, F. S. and', 'COSTA, W.F. and', 'SARAIVA, A. M. and', 'MOLIN, J.P. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,AutoTec: uma ferramenta de automação de testes para interfaces dinâmicas,2010,Português,IV Escola Regional de Computação Ceará - Maranhão - Piauí,Sobral-CE,2010,"['MÜNCHEN, I. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,ADAMA: A Pattern Language for Adherence Analysis and Adaptation of Agile Methods to the MR-MPS Model,2010,Inglês,VIII Latin American Conference on Pattern Languages of Programming (SugarLoafPLoP'2010),"Salvador, BA",2010,"['ARIMOTO, M.M. and', 'MURAKAMI, E. and', 'CAMARGO, V.V. and', 'CAGNIN, M. I. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,RESUMO,Padronização de Metadados para um Data Warehouse para Agricultura de Precisão,2011,Português,VIII - Congresso Brasileiro de Agroinformática - SBIAgro 2011,Bento Gonçalves - RS,2011,"['ARAUJO, G. and', 'BALDO, F. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,RESUMO_EXPANDIDO,Uma análise comparativa entre softwares para projeto de aeronaves destinadas a competição SAE-aerodesign,2012,Português,3º Congresso de Iniciação Científica e Tecnológica do IFSP,Avaré-SP,2012,"['OLIVEIRA, J. M. S. and', 'FRANCISCO, R. U. and', 'RODRIGUES, L. E. M. J. and', 'MURAKAMI, E. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,RESUMO_EXPANDIDO,UMA PROPOSTA DE SISTEMA DE INFORMAÇÃO PARA GESTÃO DE SEGURANÇA DE TURISMO DE AVENTURA EM CONFORMIDADE À ABNT NBR 15331:2005,2013,Português,IV Congresso de Iniciação Científica e Tecnológica do IFSP,Birigui,2013,"['MURAKAMI, E. and', 'SANTOS, A. and']"
LATTES,TRAB.EVENTO,6296010765327790,Edson Murakami,COMPLETO,Uma Aplicação de Banco de Dados Espacial para Filtragem de Dados para Agricultura de Precisão,2010,Português,Anais VI ERBD-Escola Regional de Banco de Dados,Joinville,2010,"['MURAKAMI, E. and', 'SANTANA, F. S. and', 'SARAIVA, A. M. and', 'GRISI, B. U. and', 'NOGUEIRA, M. and', 'KUNIYOSHI, A. M. and']"
