FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9603191382860031,Flavio Roberto Bayer,RESUMO_EXPANDIDO,ntSQL: Um Conversor de Documentos RDF para SQL,2015,Português,XI Escola Regional de Banco de Dados,Caxias do Sul,2015,"['BAYER, F. R. and', 'NESI, L. L. and', 'SCHROEDER, R. and']"
