FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,8419929244627524,Cleiton Fernando Lima Sena,RESUMO,Controle de Estabilidade de Arfagem e Rolagem de um VANT quadrotor,2015,Português,"II Simpósio de Ensino, Extensão, Inovação, Pesquisa e Pós-Graduação e 21º Seminário de Iniciação Científica ? Integridade da produção e socialização conhecimento",Ilhéus-BA,2015,"['SENA, C. F. L.;LIMA SENA, CLEITON FERNANDO and', 'OLIVEIRA, L. S. and', 'RABELO, D. V. M. and', 'TORRES, M. and']"
LATTES,TRAB.EVENTO,8419929244627524,Cleiton Fernando Lima Sena,COMPLETO,Inference approach to enhance a Portuguese Open Information Extraction,2017,Inglês,Proceedings of the 19th International Conference on Enterprise Information Systems,Porto,2017,"['SENA, C. F. L. and', 'GLAUBER, R. and', 'CLARO, D. B. and']"
LATTES,TRAB.EVENTO,8419929244627524,Cleiton Fernando Lima Sena,COMPLETO,Interoperabilidade entre dispositivos como serviços: uma abordagem interdisciplinar,2016,Português,22º Workshop de Informática na Escola (WIE 2016),Uberlândia,2016,"['CLARO, D. B. and', 'JESUS, L. and', 'FERREIRA, A. and', 'FIGUEIREDO, R. and', 'CORREIA, M. and', 'SENA, C. F. L. and', 'GLAUBER, R. and', 'AZEVEDO, W. and']"
LATTES,TRAB.EVENTO,8419929244627524,Cleiton Fernando Lima Sena,COMPLETO,Nominal Coreference Annotation in IberEval2017: the case of FORMAS group,2017,Inglês,2nd workshop on Human Language Technologies for Iberian languages (IberEval2017),Murcia,2017,"['SOUZA, M. and', 'GLAUBER, R. and', 'OLIVEIRA, L. S. and', 'SENA, C. F. L. and', 'CLARO, D. B. and']"
LATTES,TRAB.EVENTO,8419929244627524,Cleiton Fernando Lima Sena,COMPLETO,Challenges of an Annotation Task for Open Information Extraction in Portuguese,2018,Inglês,The 13th edition of the International Conference on the Computational Processing of Portuguese (PROPOR 2018),Canela,2018,"['GLAUBER, R. and', 'OLIVEIRA, L. S. and', 'SENA, C. F. L. and', 'CLARO, D. B. and', 'SOUZA, M. and']"
LATTES,TRAB.EVENTO,8419929244627524,Cleiton Fernando Lima Sena,COMPLETO,Pragmatic Information Extraction in Brazilian Portuguese Documents,2018,Inglês,13th edition of the International Conference on the Computational Processing of Portuguese (PROPOR 2018),Canela,2018,"['SENA, C. F. L. and', 'CLARO, D. B. and']"
