FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0436674201471603,Gustavo Rossarolla Forgiarini,COMPLETO,Implementação de um ambiente para gestão de processos de testes de software baseado em ferramentas de software livre.,2004,Português,Anais SIRC 2004,SANTA MARIA -- RS,2004,"['OLIVEIRA, A. T. and', 'COPSTEIN, B. and', 'MENEGUZZI, C. R. and', 'Duncan D. A. Ruiz and', 'OLIVEIRA, F. M. and', 'BECKER, K. and', 'CARVALHO, R. L. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,0436674201471603,Gustavo Rossarolla Forgiarini,COMPLETO,Arquitetura de Implementação para um ambiente de gestão flexivel de processos de teste de software baseado em ferramentas de software livre.,2004,Português,Arquitetura de Implementação para um ambiente de gestão flexivel de processos de teste de software baseado em ferramentas de software livre.,Porto Alegre,2004,"['OLIVEIRA, A. T. and', 'MENEGUZZI, C. R. and', 'Duncan D. A. Ruiz and', 'CARVALHO, R. L. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,0436674201471603,Gustavo Rossarolla Forgiarini,COMPLETO,A Workflow-based Environment to manage Software-Testing Process Executions,2005,Inglês,A Workflow-based Environment to manage Software-Testing Process Executions,Miami,2005,"['OLIVEIRA, A. T. and', 'CARVALHO, R. L. and', 'BECKER, K. and', 'OLIVEIRA, F. M. and', 'Duncan D. A. Ruiz and', 'MENEGUZZI, C. R. and', 'COPSTEIN, B. and', 'SEM_DADOS and']"
