FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,RESUMO,Desenvolvimento de uma Planilha Eletrônica em Linguagem C,1996,Português,Anais da III JIPEE,Santa Maria,1996,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'SILVA, R. C. and', 'CAMPOS, T. J. and', 'BOLZAN, E. S. and', 'TRINDADE, R. and', 'AUGUSTIN, I. and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Data Warehouse,1997,Português,Anais do II Simpósio Nacional de Informática,Santa Maria,1997,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'BARCHET, R. and', 'BERTAGNOLLI, S. C. and', 'CAMPOS, T. J. and', 'ROCHA, R. P. and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,RESUMO,Data Warehousing - Depósito de Informações,1997,Português,Anais da IV JIPEE,Santa Maria,1997,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'ROCHA, R. P. and', 'BARCHET, R. and', 'BERTAGNOLLI, S. C. and', 'CAMPOS, T. J. and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Um estudo de Data Warehouse,1997,Português,Anais do II Ciclo de Palestras em Informática,Santa Maria,1997,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'ZIMMERMAN, F. and', 'BARCHET, R. and', 'BERTAGNOLLI, S. C. and', 'CAMPOS, T. J. and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Sistemas de Gerência de Workflow,1997,Português,Anais do II Ciclo de Palestras em Informática,Santa Maria,1997,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'CAMPOS, T. J. and', 'ZIMMERMAN, F. and', 'BARCHET, R. and', 'BERTAGNOLLI, S. C. and', 'ROCHA, R. P. and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Materialização de Visões XML,2001,Português,Libro de Resúmenes,Mérida,2001,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'HEUSER, Carlos Alberto and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Integration of XML Data,2002,Inglês,Anais do VLDB 2002,Hong Kong,2002,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'HEUSER, Carlos Alberto and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Use of Databases for Storing XML Documents,2003,Inglês,"Proceedings of the International Conference on Computer Science, Software Engineering, Information Technology, E-Business, and Applications",Rio de Janeiro,2003,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Um Estudo sobre Esquemas para Documentos XML,2003,Português,Anais do Encoinfo 2003,Palmas,2003,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'PINTO, Marcus and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Um Comparativo entre SQL e Linguagens de Consulta a Dados XML,2003,Português,Anais do Encoinfo 2003,Palmas,2003,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'SANTOS, Michael Schuenck dos and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,RESUMO_EXPANDIDO,Uso de Ontologias na Definição de Esquemas para Bancos de Dados Semi-Estruturados,2003,Português,Anais do 3º Congresso Científico do Centro Universitário de Palmas,Palmas,2003,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'PINTO, Marcus and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,RESUMO_EXPANDIDO,Linguagem de Consulta para Documentos XML,2003,Português,Anais do 3º Congresso Científico do Centro Universitário de Palmas,Palmas,2003,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'SANTOS, Michael Schuenck dos and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Geração de Modelos Lógico-Relacionais a partir de DTDs,2004,Português,Anais do XIV SRI,Santo Ângelo,2004,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'MOREIRA, Dilton and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Agrupamento e Consulta à Versões de Documentos XML em um Ambiente Peer-to-Peer,2007,Português,Actas do XATA2007,Lisboa,2007,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'Giacomel, F. S. and', 'GALANTE, Renata de Matos and', 'EDELWEISS, Nina and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,"Detecting, Managing and Querying Replicas and Versions in a Peer-to-Peer Environment",2007,Inglês,Proceedings of CCGrid 2007 and IEEE Digital Library,Rio de Janeiro,2007,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'EDELWEISS, Nina and', 'GALANTE, Renata de Matos and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,Managing XML Versions and Replicas in a P2P Context,2007,Inglês,Proceedings of the Nineteenth International Conference on Software Engineering and Knowledge Engineering,Boston,2007,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'EDELWEISS, Nina and', 'GALANTE, Renata de Matos and', 'ZANIOLO, Carlo and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,XML Version Detection,2007,Português,Proceedings of the ACM Symposium on Document Engineering,Winnipeg,2007,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'EDELWEISS, Nina and', 'GALANTE, Renata de Matos and', 'ZANIOLO, Carlo and']"
LATTES,TRAB.EVENTO,7758924784164781,Deise de Brum Saccol,COMPLETO,"Detecting, Managing and Querying XML Replicas and Versions in Peer-to-Peer Environments",2007,Inglês,Anais do Simposio Brasileiro de Banco de Dados - SBBD,Joao Pessoa,2007,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'EDELWEISS, Nina and', 'GALANTE, Renata de Matos and']"
