FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9113125773849536,Juliana Bonato dos Santos,COMPLETO,Automatic Threshold Estimation for Data Matching Applications,2008,Inglês,Anais do XXXIII SBBD,Campinas,2008,"['HEUSER, C. A. and', 'ORENGO, Viviane Moreira and', 'WIVES, L. K and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,9113125773849536,Juliana Bonato dos Santos,COMPLETO,Ferramenta para estimativa de Recall/Precision usando amostras do Banco de Dados,2005,Português,Anais da Escola Regional de Banco de Dados-ERBD2005,Porto Alegre,2005,"['STASIU, R. K. and', 'HEUSER, C. A. and', 'SEM_DADOS and']"
