FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,5581053144239848,William Bortoluzzi Pereira,COMPLETO,A Study on Persuasive Applications for Electric Energy Saving,2018,Inglês,Proceedings of the 20th International Conference on Enterprise Information Systems,Funchal,2018,"['PEREIRA, WILLIAM B. and', 'SCHIEFELBEIN, UN HEE and', 'ROCHA, CRISTIANO C. DA and', 'SOUZA, RENAN L. and', 'STABEL, EDUARDO C. and', 'LIMA, JOÃO C. D. and', 'MACHADO, ALENCAR and']"
LATTES,TRAB.EVENTO,5581053144239848,William Bortoluzzi Pereira,COMPLETO,The Use of Persuasive Strategies in Systems to Achieve Sustainability in the Fields of Energy and Water: A Systematic Review,2019,Inglês,Proceedings of the 21st International Conference on Enterprise Information Systems,Heraklion,2019,"['SCHIEFELBEIN, UN and', 'LÍRIO DE SOUZA, RENAN and', 'CORTEZ DA ROCHA, CRISTIANO and', 'PEREIRA, WILLIAM and', 'LIMA, JOAO and']"
LATTES,TRAB.EVENTO,5581053144239848,William Bortoluzzi Pereira,COMPLETO,No More Hiding! WALDO: Easily Locating with a Wi-Fi Opportunistic Approach,2019,Inglês,Proceedings of the 21st International Conference on Enterprise Information Systems,Heraklion,2019,"['LIMA, JOÃO and', 'SILVA, BOLÍVAR and', 'PEREIRA, WILLIAM and', 'TROIS, CELIO and', 'DA ROCHA, CRISTIANO and']"
LATTES,TRAB.EVENTO,5581053144239848,William Bortoluzzi Pereira,COMPLETO,Systematic Review of Bibliography on Social Interactions using the Meta-analytical Approach,2019,Inglês,Proceedings of the 21st International Conference on Enterprise Information Systems,Heraklion,2019,"['CORTEZ DA ROCHA, CRISTIANO and', 'SOUZA, RENAN and', 'LIMA, JOÃO and', 'SCHIEFELBEIN, UN and', 'MENEZES DA SILVA, BOLÍVAR and', 'PEREIRA, WILLIAM and']"
