FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Ferramenta para Suporte a Consultas Temporais em SGBDs convencionais,2009,Português,V Escola Regional de Banco de Dados,Ijuí,2009,"['MANICA, Edimar and', 'CERVI, C. R. and', 'DORNELES, C. F. and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,EMap - Uma Interface de Consultas Temporais em SGBDs Relacionais,2009,Português,Sessão de Demos do XXIV Simpósio Brasileiro de Banco de Dados,Fortaleza,2009,"['MANICA, Edimar and', 'CERVI, C. R. and', 'DORNELES, C. F. and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Suporte a Consultas Temporais por Palavras-chave em XML.,2009,Português,Sessão de Posteres do Simpósio Brasileiro de Banco de Dados,Fortaleza,2009,"['MANICA, Edimar and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Mapeamento Automático de Modelos de Dados XML Temporais Ad-hoc para um Modelo de Dados XML Temporal Padrão (Best Paper),2010,Português,VI Escola Regional de Banco de Dados,Joinville,2010,"['MANICA, Edimar and', 'GALANTE, R. and', 'DORNELES, C. F. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Automatic Collection of Authorship Information for Web Publications,2010,Inglês,Proceedings of 6th International Conference on Web Information Systems and Technologies,Valencia,2010,"['LICHTNOW, D. and', 'Ana Marilza Pernas and', 'MANICA, Edimar and', 'KALIL, F. and', 'OLIVEIRA, J. P. M. and', 'LEITHARDT, V. R. Q. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Two-Phase Interception (2PI): Uma Abordagem para Suporte a Consultas Temporais por Palavras-chave em XML,2010,Português,Anais do IX Workshop de Teses e Dissertações em Banco de Dados (WTDBD) - XXV SBBD,Belo Horizonte,2010,"['MANICA, Edimar and', 'GALANTE, R. and', 'DORNELES, C. F. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Chronos - Um motor de busca temporal,2010,Português,Anais da VII Sessão de Demos - XXIV SBBD,Belo Horizonte,2010,"['Frozi, A. and', 'MANICA, Edimar and', 'GALANTE, R. and', 'DORNELES, Carina Friedrich and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Um panorama do uso do tempo em motores de busca Web,2011,Português,Anais da VII ERBD,Novo hamburgo,2011,"['MANICA, Edimar and', 'DORNELES, Carina Friedrich and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO_EXPANDIDO,PROTÓTIPO DE INTEGRAÇÃO DE UMA BIBLIOTECA DIGITAL COM UMA REDE SOCIAL,2012,Português,Anais do I SICT - Seminário de Iniciação Científica e Tecnológica,Bento Gonçalves,2012,"['Jaisson Duarte and', 'Julio Alexander Sieg and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Protótipo de uma Biblioteca Digital para Disseminação do Conhecimento,2011,Português,VII Mostra Técnica do IFRS - Campus Bento Gonçalves,Bento Gonçalves,2011,"['Jaisson Duarte and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Protótipo de uma Rede Social Educacional,2011,Português,VII Mostra Técnica do IFRS - Campus Bento Gonçalves,Bento Gonçalves,2011,"['Julio Alexander Sieg and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,USO DE TECNOLOGIAS PARA CONSCIENTIZAÇÃO AMBIENTAL,2012,Português,"Anais da 13ª Mostratec: Mostra de Ensino, Pesquisa e Extensão do IFRS - Campus Porto alegre",Porto Alegre,2012,"['LOPES, A. I. and', 'SILVA, L. F. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,LIXO ELETRÔNICO: PROBLEMA OU SOLUÇÃO?,2012,Português,Anais da I MoPEx Mostra de Pesquisa e Extensão do IFRS - Campus Ibirubá,Ibirubá,2012,"['SILVA, L. F. and', 'LOPES, A. I. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,OPIS: Um método para identificação e busca de páginas-objeto apoiado por realimentação de relevância e classificação de páginas web,2013,Português,Anais do XII WTDBD - XXVIII SBBD,"Recife, PE",2013,"['COLPO, M. P. and', 'MANICA, Edimar and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO_EXPANDIDO,Um Método para a Identificação e a Busca de Páginas-Objeto,2013,Português,Anais do XXVIII SBBD,"Recife, PE",2013,"['COLPO, M. P. and', 'MANICA, Edimar and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Uso de Expressões Temporais em Busca na Web: Uma análise através das sugestões de consulta,2014,Português,X ERBD,São Francisco do Sul,2014,"['CORREA, A. B. and', 'MANICA, Edimar and', 'GALANTE, R. and', 'Dorneles, Carina F. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,SSUP - A URL-based method to entity-page discovery,2014,Inglês,"Web Engineering 14th International Conference, ICWE 2014",Toulouse,2014,"['MANICA, Edimar and', 'GALANTE, R. and', 'Dorneles, Carina F. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO_EXPANDIDO,A framework for entity-page discovery and attribute extraction,2015,Português,Anais do XIV WTDBD - XXX SBBD,Petrópolis,2015,"['MANICA, Edimar and', 'GALANTE, R. and', 'Dorneles, Carina F. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,R-Extractor - a method for data extraction from template-based entity-pages,2017,Inglês,Proceedings of the 41st Annual IEEE Computer Software and Applications Conference (COMPSAC 2017),Itália,2017,"['MANICA, Edimar and', 'Dorneles, Carina F. and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Orion: a Cypher-based Web Data Extractor,2017,Português,Proceedings of the 28th Database and Expert Systems Applications,"Lyon, France",2017,"['MANICA, Edimar and', 'DORNELES, C. F. and', 'GALANTE, R. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Avaliação da eficácia da extração de texto em imagens,2017,Português,"Anais da 6ª Mostra de Ensino, Pesquisa e Extensão",Ibirubá,2017,"['KUHN, D. M. and', 'MANICA, Edimar and', 'Cervi, C.R and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,"A informatização do controle de assiduidade dos projetos de ensino, pesquisa e extensão",2017,Português,Anais da 6ª MOEPEX,Ibirubá,2017,"['REIPS, L. and', 'FERRARI, F. S. and', 'GRENZEL, V. H. S. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Informatização da emissão de certificados no IFRS - Campus Ibirubá,2017,Português,Anais da 6ª MOEPEX,Ibirubá,2017,"['FISS, G. and', 'HENRICH, M. L. P. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Extração de elementos textuais em imagens capturadas por smartphones : análise da relação entre as características das imagens e a eficácia da extração,2018,Português,Anais da XIV Escola Regional de Banco de Dados,Rio Grande / RS,2018,"['KUHN, D. M. and', 'CERVI, C. R. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Oficinas de Moodle para Docentes e Discentes,2018,Português,Anais da 7ª MOEPEX,Ibirubá,2018,"['PREDIGER, I. I. and', 'LACERDA, H. G. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Um estudo sobre a indústria de software ibirubense,2018,Português,Anais do 7º Seminário de Iniciação Científica e Tecnológica,Bento Gonçalves,2018,"['RUAS, E. L. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Desenvolvimento de um sistema especialista para classificação de pacientes asmáticos,2018,Português,Anais do 7º Seminário de Iniciação Científica e Tecnológica,Bento Gonçalves,2018,"['GRUHN, R. M. and', 'REIPS, L. and', 'POKULAT, E. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Automatização do processo de elaboração de planos de trabalho,2018,Português,Anais da 7ª MOEPEX,Ibirubá,2018,"['SOUZA, L. O. and', 'TERRES, M. and', 'ROSA, R. S. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Automatização do processo de elaboração de planos de ensino,2018,Português,Anais da 7ª MOEPEX,Ibirubá,2018,"['MOREIRA, H. and', 'PEREIRA, J. P. and', 'ROSA, R. S. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Um modelo para mineração de dados referente a evasão de alunos do ensino superior,2018,Português,Anais da 7ª MOEPEX,Ibirubá,2018,"['PELLE, R. P. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,IbiAlert: Uma ferramenta automática para estimar a evapotranspiração de referência a partir de dados da Web,2018,Português,Anais do 7º Seminário de Iniciação Científica e Tecnológica,Bento Gonçalves,2018,"['ASSUNCAO, A. T. and', 'MARTINS, J. D. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Uso do Moodle como ferramenta de apoio no componente curricular Cálculo Diferencial e Integral I nos cursos superiores do IFRS- Campus Ibirubá,2018,Português,Anais da 7ª MOEPEX,Ibirubá,2018,"['RUDELL, D. I. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Implantação Do Moodle No Instituto Estadual De Educação Nossa Senhora Imaculada,2018,Português,Anais da 7ª MOEPEX,Ibirubá,2018,"['ORTH, M. D. L. and', 'BATISTELLA, J. V. and', 'LAMMEL, L. and', 'MANICA, Edimar and', 'SOUZA, J. J. C. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Avaliação da implantação do Moodle no IFRS campus Ibirubá,2018,Português,Anais do 5º Seminário de Educação Profissional e Tecnológica (SEMEPT),Bento Gonçalves,2018,"['LACERDA, H. G. and', 'PREDIGER, I. I. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Desenvolvimento de um aplicativo móvel para auxiliar no descarte consciente de lixo eletrônico,2018,Português,Anais do I Congresso de Tecnologia da Informação do IFSUL - Passo Fundo,Passo Fundo,2018,"['GRENZEL, V. H. S. and', 'Manica, E. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Informatização Médica,2018,Português,"Anais da 19ª Mostra de Ensino, Pesquisa e Extensão IFRS Campus Porto Alegre",Porto Alegre,2018,"['REIPS, L. and', 'Manica, E. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Toth: Uma abordagem para extração de elementos textuais em imagens com linhas de texto inclinadas,2019,Português,Anais do XXXIX Congresso da Sociedade Brasileira de Computação,Belém / PA,2019,"['KUHN, D. M. and', 'CERVI, C. R. and', 'Manica, E. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Sistema Brechó Central,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['CAMPOS, G. W. and', 'CRUZ, J. V. A. and', 'GUARESCHI, T. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Software para o gerenciamento de lavouras,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['FELTRIN, P. and', 'KLEIN, B. C. and', 'BRAGA, B. F. and', 'PEREIRA, M. F. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Sistema para gerenciamento de barbearia,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['SCHNEIDER, I. and', 'AHLERT, G. and', 'SILVA, G. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Sistema de monitoramento da asma,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['GRUHN, R. M. and', 'SOARES, A. L. and', 'POKULAT, E. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Extrator de dados de Notas Fiscais Eletrônicas,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['MOREIRA, H. and', 'MANICA, Edimar and', 'ROSA, R. S. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Software de controle leiteiro para pequenos produtores,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['JUNGES, A. L. and', 'GESCHWIND, F. M. and', 'PEREIRA, L. S. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Oficinas de Moodle para Servidores e Discentes,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['RUAS, E. L. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Extração da previsão meteorológica para um sistema de recomendações,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['SOARES, A. L. and', 'GRUHN, R. M. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,AVALIAÇÃO DA EFICÁCIA DE FUNÇÕES DE SIMILARIDADE PARA DEDUPLICAÇÃO DE ESPECIFICAÇÕES DE PRODUTO,2019,Português,Anais da 8ª MOEPEX,Ibirubá,2019,"['SILVA, I. M. and', 'MANICA, Edimar and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,SERPA ? Sistema Especialista de Recomendações para Pacientes Asmáticos,2019,Português,Anais do 8º Seminário de Iniciação Científica e Tecnológica,Bento Gonçalves,2019,"['GRUHN, R. M. and', 'SOARES, A. L. and', 'POKULAT, E. and', 'Manica, E. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Avaliação de Funções de Similaridade Textual para Identificação de Duplicatas,2019,Português,Anais do 8º Seminário de Iniciação Científica e Tecnológica - SICT,Bento Gonçalves,2019,"['MOREIRA, H. and', 'Manica, E. and', 'ROSA, R. S. and', 'SILVA, I. M. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,RESUMO,Extração de dados da Web para alimentar um Sistema de Recomendações para Pacientes Asmático,2019,Português,Anais do 8º Seminário de Iniciação Científica e Tecnológica - SICT,Bento Gonçalves,2019,"['SOARES, A. L. and', 'GRUHN, R. M. and', 'Manica, E. and']"
LATTES,TRAB.EVENTO,7497320738069454,Edimar Manica,COMPLETO,Um processo automático para extração de metadados de documentos PDF usando um template XML,2008,Português,Anais da IV Escola Regional de Banco de Dados,"Florianópolis, SC",2008,"['MANICA, Edimar and', 'CERVI, C. R. and', 'GALANTE, R. and']"
