FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,7445302660507386,Rudimar Imhof,COMPLETO,Um Survey sobre Extração de Esquemas de Documentos JSON,2017,Português,SISTEMAS DE RECOMENDAÇÃO,Passo Fundo,2017,"['IMHOF, R. and', 'FROZZA, A. A. and', 'MELLO, R. S. and']"
