FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,3086826486256981,Tania Maria Antunes Cernach,COMPLETO,Um processo de avaliação em um Data Warehouse,2016,Português,Um processo de avaliação em um Data Warehouse,Londrina,2016,"['CERNACH, T. M. A. and', 'OLIVEIRA, R. M. N. and', 'GRASSIANI, E. and', 'ARIMA, C. H. and']"
LATTES,TRAB.EVENTO,3086826486256981,Tania Maria Antunes Cernach,COMPLETO,A Data Quality model in a Data Warehouse,2016,Português,A Data Quality model in a Data Warehouse,São Paulo,2016,"['CERNACH, T. M. A. and', 'OLIVEIRA, R. M. N. and', 'GRASSIANI, E. and', 'ARIMA, C. H. and']"
