FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,1789870053639215,Fhabiana Thieli dos Santos Machado,COMPLETO,Computador na Educação: até que ponto as instituições de ensino estão preparadas para este desafio?,2011,Português,I SABTIC Argentina-Brasil,Rosario,2011,"['MACHADO, Fhabiana Thieli S. and', 'VIEIRA, Érica das C. and', 'GUERRA, Luciéli T. B. and']"
LATTES,TRAB.EVENTO,1789870053639215,Fhabiana Thieli dos Santos Machado,COMPLETO,"Avaliação quantitativa do desenvolvimento endógeno nos Coredes e região funcional de planejamento 8, RS, Brasil.",2011,Português,Anais da XI SEPROSUL,Santa Maria (RS),2011,"['SILVA, R. B. and', 'NAIMER, S. C. and', 'MACHADO, Fhabiana Thieli S. and', 'TUSI, Silveira J.S. and', 'FLORES, A. J. and']"
LATTES,TRAB.EVENTO,1789870053639215,Fhabiana Thieli dos Santos Machado,RESUMO_EXPANDIDO,Planejamento estratégico regional: a matriz SWOT do Corede Vale do Jaguari,2010,Português,"Anais da VI Semana de Extensão, Pesquisa e Pós-Graduação - UNIRITTER",Porto Alegre (RS),2010,"['NAIMER, S. C. and', 'SILVA, R. B. and', 'MACHADO, Fhabiana Thieli S. and', 'NUNES, M. A. and', 'REGHELIN, T. and', 'TUSI, Silveira J.S. and']"
LATTES,TRAB.EVENTO,1789870053639215,Fhabiana Thieli dos Santos Machado,RESUMO_EXPANDIDO,Sistema de apoio a tomada de decisão,2010,Português,Anais do XVI Seminário de Iniciação Científica - URI,Santiago (RS),2010,"['NUNES, M. A. and', 'REGHELIN, T. and', 'NAIMER, S. C. and', 'MACHADO, Fhabiana Thieli S. and', 'TUSI, Silveira J.S. and']"
LATTES,TRAB.EVENTO,1789870053639215,Fhabiana Thieli dos Santos Machado,COMPLETO,Desenvolvendo um Sistema Especialista baseado em regras para resolução de problemas na conexão de internet no software ExpertSinta,2012,Português,Anais,Três de Maio,2012,"['MACHADO, Fhabiana Thieli S. and']"
LATTES,TRAB.EVENTO,1789870053639215,Fhabiana Thieli dos Santos Machado,COMPLETO,Mineração de dados para modelos NoSQL: um survey,2016,Português,XII Escola Regional de Inform atica de Banco de Dados,Londrina,2016,"['MACHADO, Fhabiana Thieli S. and', 'SACCOL, D. B. and']"
LATTES,TRAB.EVENTO,1789870053639215,Fhabiana Thieli dos Santos Machado,COMPLETO,FX Canvas2D: uma API de jogos bidimensionais para auxiliar na aprendizagem de programação,2017,Português,Anais dos Workshops do VI Congresso Brasileiro de Informática na Educação,Recife,2017,"['RISSETTI, G. and', 'MACHADO, Fhabiana Thieli S. and', 'MIRANDA, P. V. and']"
