FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,7147263133111763,Patrícia Souza Silveira,RESUMO,SEM_DADOS,2002,Português,I MPU - Mostra de Produção Universitária,Rio Grande,2002,"['SEM_DADOS and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,7147263133111763,Patrícia Souza Silveira,RESUMO,SEM_DADOS,2004,Português,XIII CIC - Congresso de Iniciação Científica,Pelotas,2004,"['SEM_DADOS and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,7147263133111763,Patrícia Souza Silveira,RESUMO,SEM_DADOS,2004,Português,IV MPU - Mostra de Produção Universitária da FURG,Rio Grande,2004,"['SEM_DADOS and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,7147263133111763,Patrícia Souza Silveira,RESUMO,SEM_DADOS,2004,Português,,Pelotas,,"['SEM_DADOS and', 'SEM_DADOS and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,7147263133111763,Patrícia Souza Silveira,COMPLETO,SEM_DADOS,2007,Português,Escola Regional de Banco de Dados,Caxias do Sul,2007,"['SEM_DADOS and', 'SEM_DADOS and']"
