FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,4027952448873096,Fábio Cesar Pasquali,COMPLETO,Estudo Comparativo dos BDXML eXist e Xindice,2009,Português,Escola Regional de Banco de Dados,Ijui,2009,"['DUARTE, D. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,4027952448873096,Fábio Cesar Pasquali,RESUMO_EXPANDIDO,O Uso da Probabilidade para Descrever Arvores (XML),2008,Português,Sessão de Posteres,Campinas,2008,"['DUARTE, D. and', 'SEM_DADOS and']"
