FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,COMPLETO,Análise da Qualidade da Energia Elétrica Através de Técnicas de Mineração de Dados,2009,Português,"Proceedings of the 8th Brazilian Conference on Dynamics, Control and Applications",Bauru/SP,2009,"['SCHUCH, R. and', 'Mauricio de Campos and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,COMPLETO,"Aplicação de Software Livre, Dispositivos Móveis e Web Services no Monitoramento Remoto de Subestações Elétricas",2009,Português,"Proceedings of the 8th Brazilian Conference on Dynamics, Control and Applications",Bauru/SP,2009,"['FACCIN, L. F. and', 'Mauricio de Campos and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO,Monitoramento Remoto de Servidores em Substações de Energia Elétrica através de Equipamentos Móveis,2009,Português,Reunião Anual da SPBC. p. 1-1.,Manaus - AM,2009,"['FACCIN, L. F. and', 'TROJAN, A. G. and', 'PADOIN, Edson Luiz and', 'SAUSEN, Paulo Sergio and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,COMPLETO,INCLUSÃO DIGITAL - UMA OPORTUNIDADE DE INCLUSÃO SOCIAL,2009,Português,Anais do II Forum Internacional de Cidadania: Educação - Cultura - Saúde e Meio Ambiente,Santo Angelo,2009,"['PADOIN, Edson Luiz and', 'SAUSEN, Paulo Sergio and', 'HEUSNER, L. C. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO_EXPANDIDO,Desenvolvimento de um Sistema para Aquisição de Corrente Alternada Utilizando uma Bobina de Rogowski,2008,Português,Revista Hífen,Uruguaiana,2008,"['SCHRENK, F. W. and', 'CAMARGO, R. F. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO,CRIAÇÃO DO BANCO DE DADOS 'FARMACEOMA / PHARMACEOME',2006,Português,"ANAIS DO X SIMPÓSIO DE ENSINO, PESQUISA E EXTENSÃO e 2 SALÃO DE INICIAÇÃO CIENTÍFICA",SANTA MARIA,2006,"['ROHDEN, Rafael Barasuol and', 'IVANOVITCH, Viktor and', 'NONNENMACHER, Carine Lais and', 'KONZEN, Michel and', 'SILVA, Luiz Anildo Anacleto da and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO_EXPANDIDO,Estudo e Implementação de um Sistema de Middleware para Computação em Grade,2006,Português,Anais do XXI CRICTE,Ijui,2006,"['Wiest and', 'PADOIN, Edson Luiz and', 'BORGES, Pedro Augusto Pereira and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO_EXPANDIDO,Uma Proposta para suporte a auto-sintonia de instruções SQL,2006,Português,Anais do XXI CRICTE,Ijuí,2006,"['AVILA, Andre de and', 'PADOIN, E. L. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO_EXPANDIDO,Análise do deslocamento da água em solos saturados e paralelização de seus métodos computacionais,2006,Português,Anais do XXI CRICTE,IJUI,2006,"['PADOIN, Edson Luiz and', 'BORGES, Pedro Augusto Pereira and', 'BORGES, Roberto Schaedler and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,COMPLETO,Mineração de Dados para o Perfil dos Pacientes Ambulatoriais com Câncer,2010,Português,Anais do VII CONGED,Ponta Grossa,2010,"['SCHUCH, R. and', 'PADOIN, E. L. and', 'SAUSEN, P. S. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,COMPLETO,Melhorando o desempenho de um subsistema móvel de monitoramento de subestações de energia utilizando web services,2010,Português,ANAIS DO II SCA,Passo Fundo,2010,"['DILL, M. A. A. and', 'SAUSEN, P. S. and', 'PADOIN, E. L. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,COMPLETO,A INFLUÊNCIA DO SISTEMA DE ARQUIVOS NO DESEMPENHO DE UM BANCO DE DADOS,2008,Português,ANAIS TECSUL,Pato Branco,2008,"['RETZLAFF, M. and', 'PADOIN, E. L. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,COMPLETO,AVALIAÇÃO DE DESEMPENHO NO ACESSO A DADOS UTILIZANDO ÍNDICES MULTIDIMENSIONAIS,2008,Português,ANAIS TECSUL,Pato Branco,2008,"['RETZLAFF, M. and', 'PADOIN, Edson Luiz and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO,APLICAÇÃO DE MINERAÇÃO DE DADOS COLETADOS DE SUBESTAÇÃO DE ENERGIA ELÉTRICA,2009,Português,ANAIS XIV JPESQ,IJUI,2009,"['SCHUCH, R. and', 'PADOIN, E. L. and', 'SAUSEN, P. S. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO,Programação em Banco de Dados,2006,Português,ANAIS DO XXI CRICTE,IJUI,2006,"['BEAL, Julio Cezar and', 'PADOIN, E. L. and', 'SEM_DADOS and']"
LATTES,TRAB.EVENTO,1217067328251304,Sergio Luis Dill,RESUMO,DESENVOLVIMENTO DE SOFTWARE COM LINGUAGENS FREE PARA GERENCIAMENTO DE LIGAÇÕES TELEFÔNICAS,2001,Português,ANAIS do VII SIC,Santa Cruz do Sul,2001,"['FRANTZ, R. Z. and', 'SAUSEN, P. S. and', 'PREDIGER, Reneo and', 'SEM_DADOS and']"
