FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,COMPLETO,"Astronomia, sombras e outros conhecimentos científicos no Ensino Médio",2014,Português,Anais...,Brasília - DF,2014,"['CANDIDO, G. and', 'CAMPOS, L. G. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Rede Social de Mapeamento Colaborativo de Problemas Ambientais e Urbanos nas Cidades - Pesquisa em Andamento: resultados preliminares,2014,Português,Anais...,Camboriú,2014,"['SILVA, S. H. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Sistema para controle de egressos e indicadores de medição: pesquisa em andamento - resultados preliminares,2014,Português,Anais...,Camboriú,2014,"['BASTOS, N. S. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,TwitKnowledge - Obtendo conhecimento a partir dos twittes pessoais,2014,Português,Anais...,Camboriú,2014,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Ambiente Virtual de Apoio ao Aluno - Pesquisa em andamento: resultados preliminares,2014,Português,Anais...,Camboriú,2014,"['PAES, D. L. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Disseminando o conhecimento científico produzido no IFC - Extensão em andamento: resultados preliminares,2014,Português,Anais...,Camboriú,2014,"['REICHERT, D. R. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,"Astronomia, sombras e outros conhecimentos",2014,Português,Anais...,Camboriú,2014,"['CAMPOS, L. G. and', 'CANDIDO, G. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Lógica e robótica,2014,Português,Anais...,Camboriú,2014,"['LUCENA, J. H. B. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Lixo eletrônico - Wiki e-Lixo: origens e reaproveitamento,2014,Português,Anais...,Camboriú,2014,"['SANTOS, M. F. F. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Aplicação web para apoio ao reconhecimento fotográfico de suspeitos de crimes,2014,Português,Anais...,Camboriú,2014,"['PROVESI, M. and', 'SILVA, R. R. da and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Plataforma UrbanMob: aplicativo para captura de trajetórias urbanas de objetos móveis,2014,Português,Anais...,Camboriú,2014,"['GAMA, G. G. and', 'SILVA, R. R. da and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Estuda das possibilidades metodológicas de um programa de orientação profissional no ensino médio integrado do IFC-Camboriú,2014,Português,Anais...,Camboriú,2014,"['PALOMBO, J. L. and', 'VERIGUINE, N. R. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Sistema Inteligente para Apoio a Identificação de Possíveis Suspeitos - Reengenharia e Evolução da Aplicação,2015,Português,Anais...,Camboriú,2015,"['SILVA, R. R. da and', 'PROVESI, M. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Estudo das possibilidades metodológicas de um programa de orientação profissional no ensino médio integrado do IFC-CC,2015,Português,Anais...,Camboriú,2015,"['PALOMBO, J. L. and', 'VERIGUINE, N. R. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Aplicativo mobile para encaminhamento do descarte correto de resíduos recicláveis em postos destinados à coleta,2015,Português,Anais...,Camboriú,2015,"['TELES, L. T. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Aplicativo para comunicação de alertas e avisos sobre riscos e desastres utilizando push notification,2015,Português,Anais...,Camboriú,2015,"['PROVESI, M. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Como vai a câmara? Uma proposta de uso de dados abertos,2015,Português,Anais...,Camboriú,2015,"['VARGAS, D. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Conhecimento em redes sociais: um estudo relacionado à recuperação de informação sobre textos publicados no Twitter,2015,Português,Anais...,Camboriú,2015,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Proposta de uma aplicação para controle de Fluxo de Caixa para o Microempreendedor Individual - MEI,2015,Português,Anais...,Camboriú,2015,"['SILVA, J. M. da and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Proposta do portal de egressos para o IFC-Camboriú,2015,Português,Anais...,Camboriú,2015,"['REICHERT, D. R. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Observatório do Mercado de Trabalho: Sistema de Acompanhamento de Egressos no IFC ? Câmpus Camboriú,2015,Português,Anais...,Rio do Sul,2015,"['REICHERT, D. R. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,"JSON: Caracteri&amp;#769;sticas, comparac&amp;#807;o&amp;#771;es e implementac&amp;#807;a&amp;#771;o de um estudo de caso",2015,Português,Anais...,Rio do Sul,2015,"['KREBS, J. J. and', 'TELES, L. T. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Tweetknowledge ? Obtendo conhecimento a partir dos tweets pessoais,2015,Português,Anais...,Rio do Sul,2015,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Sistema de comunicação de alertas e avisos para gestão de riscos e desastres utilizando o serviço Google Cloud Messaging,2015,Português,Anais...,Rio do Sul,2015,"['PROVESI, M. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,COMO VAI A CÂMARA? Uma proposta de uso de dados abertos,2015,Português,Anais ...,Sombrio (SC),2015,"['VARGAS, D. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,ESTUDO SOBRE A TECNOLOGIA DE BANCO DE DADOS NoSQL,2015,Português,Anais...,Sombrio (SC),2015,"['RYBERG, N. I. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,PORTAL DO EGRESSO DO IFC ? CAMPUS CAMBORIU&amp;#769;,2015,Português,Anais...,Sombrio (SC),2015,"['HILLESHEIM, R. R. E. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'REICHERT, D. R. and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,RECUPERANDO INFORMAC&amp;#807;A&amp;#771;O SOBRE TEXTOS PUBLICADOS NO TWITTER,2015,Português,Anais...,Sombrio (SC),2015,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Portal do Egresso do IFC ? Campus Camboriu&amp;#769;,2016,Português,Anais...,Florianópolis,2016,"['HILLESHEIM, R. R. E. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Arquitetura de software sensi&amp;#769;vel ao contexto para busca de imo&amp;#769;veis,2016,Português,Anais...,Florianópolis,2016,"['OLIVEIRA, P. G. D. de and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Proposta de um sistema de informação aplicado ao gerenciamento de Trabalhos de Conclusão de curso do IFC-Campus Camboriu,2016,Bretão,Anais...,Camboriú,2016,"['MASO, L. and', 'SCHMIDT, A. E. F. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Coleta e armazenamento de trajetórias: um estudo de caso aplicado ao processo de socialização de cães-guia,2016,Bretão,Anais...,Camboriú,2016,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'VARELA, D. A. and', 'HILLESHEIM, R. R. E. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Comparação entre o desenvolvimento de aplicações web com banco de dados tradicional e banco de dados NoSQL MongoDB,2016,Bretão,Anais...,Camboriú,2016,"['RYBERG, N. I. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'VARELA, D. A. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Análise de trajetórias aplicada ao processo de socialização de cães-guia,2016,Português,Anais...,Videira,2016,"['HILLESHEIM, R. R. E. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'VARELA, D. A. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Modelagem de um sistema de informação aplicado ao gerenciamento do acompanhamento de Trabalhos de Conclusão de curso do IFC-Campus Camboriú,2016,Português,Anais...,Videira,2016,"['MASO, L. and', 'SCHMIDT, A. E. F. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Coleta e armazenamento de trajeto&amp;#769;rias: um estudo de caso aplicado ao processo de socializac&amp;#807;a&amp;#771;o de ca&amp;#771;es-guia,2016,Português,Anais...,Videira,2016,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'VARELA, D. A. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Diferenças no desenvolvimento de aplicações web com BD tradicional e BD NoSQL MongoDB,2016,Português,Anais...,Videira,2016,"['RYBERG, N. I. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'VARELA, D. A. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,COMPLETO,Conhecimento em redes sociais: um estudo de caso aplicado ao Twitter,2016,Português,Anais do XXXVI congresso da sociedade brasileira de computac&amp;#807;a&amp;#771;o : #Computac&amp;#807;a&amp;#771;oeinterdisciplinaridade,Porto Alegre,2016,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'SILVA, R. R. da and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,RESUMO_EXPANDIDO,Aplicação Web para Apoio ao Reconhecimento Fotográfico de Possíveis Suspeitos de Crimes,2014,Português,Anais...,Criciúma,2014,"['PROVESI, M. and', 'SILVA, R. R. da and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,COMPLETO,Análise de Trajetórias aplicada ao Processo de Socialização de Cães-Guia,2016,Português,Anais...,Criciúma,2016,"['HILLESHEIM, R. R. E. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'VARELA, D. A. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,COMPLETO,Coleta e armazenamento de trajetórias: um estudo de caso aplicado ao processo de socialização de cães-guia,2016,Português,Anais...,Criciúma,2016,"['FRANTZ, M. A. and', 'FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'VARELA, D. A. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,COMPLETO,Um Survey sobre Extrac&amp;#807;a&amp;#771;o de Esquemas de Documentos JSON,2017,Português,Anais...,Passo Fundo,2017,"['FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'IMHOF, R. and', 'MELLO, R. dos S. and']"
LATTES,TRAB.EVENTO,5878372087019892,Angelo Augusto Frozza,COMPLETO,Uma aplicac&amp;#807;a&amp;#771;o de coleta e armazenamento de trajeto&amp;#769;rias,2017,Português,Anais...,Florianópolis,2017,"['FROZZA, A. A.;FROZZA, ANGELO AUGUSTO and', 'FRANTZ, M. A. and', 'VARELA, D. A. and']"
