FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,A teaching tool for parasitology: enhancing learning with annotation and image retrieval,2010,Inglês,Proceedings of the 14th European conference on Research and advanced technology for digital libraries,Glasgow,2010,"['Kozievitch, N. P. and', 'HALLERMAN, E. and', 'MURTHY, U. and', 'Torres, R. da S. and', 'Andrade, F. and', 'Fox, E. A. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,Describing OAI-ORE from the 5S framework perspective,2010,Inglês,"Proceedings of the role of digital libraries in a time of global change, and 12th international conference on Asia-Pacific digital libraries",Gold Coast,2010,"['Kozievitch, N. P. and', 'Torres, R. da S. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,Rethinking Fingerprint Evidence Through Integration of Very Large Digital Libraries,2010,Inglês,Proceedings of the Third Workshop on Very Large Digital Libraries VLDL2010,Glasgow,2010,"['Kozievitch, N. P. and', 'ABBOTT, L. and', 'Hsiao, M. and', 'MISRA, S. and', 'Park, S. H. and', 'Short., N. and', 'Torres, R. da S. and', 'Fox, E. A. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,Complex Objects in Digital Libraries,2009,Inglês,IEEE-CS Technical Committee on Digital Libraries,Austin,2009,"['Kozievitch, N. P. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,A .Net Implementation of a Content-Based Image Search Component,2008,Inglês,"Sessão de Demos, XXIII Simpósio Brasileiro de Banco de Dados",Campinas,2008,"['Kozievitch, N. P. and', 'Falcão, T. R. C. and', 'Torres, R. da S. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,A Geographic Annotation Service for Biodiversity Systems,2010,Inglês,Proceedings of the XI Brazilian Symposium on Geoinformatics,Campos do Jordão,2010,"['Fabiana B. Gil and', 'Kozievitch, N. P. and', 'TORRES, R. da S. . and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,Toward a quantitative basis for sufficiency of friction ridge pattern detail,2010,Inglês,Impression &amp; Pattern Evidence Symposium,Clearwater Beach,2010,"['Hsiao, M. and', 'Kozievitch, N. P. and', 'ABBOTT, L. and', 'Budowle, B. and', 'MISRA, S. and', 'Park, S. H. and', 'Randy Murch and', 'Short., N. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,A geographic annotation service in SuperIDR,2010,Inglês,VT-GIS 2010 symposium,Virginia Tech,2010,"['Kozievitch, N. P. and', 'MURTHY, U. and', 'Fox E. A. and', 'HALLERMAN, E. and', 'TORRES, R. da S. . and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,Database for Fingerprint Experiments,2010,Inglês,Center for Embedded Systems for Critical Applications,Blacksburg,2010,"['Kozievitch, N. P. and', 'ABBOTT, L. and', 'Fox E. A. and', 'Hsiao, M. and', 'MISRA, S. and', 'Park, S. H. and', 'TORRES, R. da S. . and', 'Short., N. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,Fingerprint Sufficiency,2010,Inglês,Center for Embedded Systems for Critical Applications Day,Blacksburg,2010,"['MISRA, S. and', 'ABBOTT, L. and', 'Fox E. A. and', 'Hsiao, M. and', 'Park, S. H. and', 'Short., N. and', 'TORRES, R. da S. . and', 'Kozievitch, N. P. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,Latent Fingerprint Matching,2010,Inglês,Center for Embedded Systems for Critical Applications,Blacksburg,2010,"['Short., N. and', 'MISRA, S. and', 'Hsiao, M. and', 'Fox E. A. and', 'ABBOTT, L. and', 'Kozievitch, N. P. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,RESUMO,Model based fingerprint image quality analysis,2010,Inglês,Center for Embedded Systems for Critical Applications Day,Blacksburg,2010,"['Park, S. H. and', 'Short., N. and', 'MISRA, S. and', 'Kozievitch, N. P. and', 'Hsiao, M. and', 'ABBOTT, L. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,SuperIDR: A tablet PC tool for Image Description and Retrieval,2010,Inglês,Workshop on the Impact of Pen-Based Technology on Education (Wipte 2010),Blacksburg,2010,"['MURTHY, U. and', 'Kozievitch, N. P. and', 'HALLERMAN, E. and', 'Fox, E. A. and', 'Torres, R. da S. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,CTRnet DL for disaster information services,2011,Inglês,Proceeding of the 11th annual international ACM/IEEE joint conference on Digital libraries - JCDL '11,Ottawa,,"['YANG, SEUNGWON and', 'DA S TORRES, RICARDO and', 'FOX, EDWARD A. and', 'KAVANAUGH, ANDREA and', 'KOZIEVITCH, NÁDIA P. and', 'LI, LIN TZY and', 'SRINIVASAN, VENKAT and', 'SHEETZ, STEVEN D. and', 'WHALEN, TRAVIS and', 'SHOEMAKER, DONALD and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,A formal approach for the specification of digital complex objects,2013,Inglês,Proceedings of the 19th Brazilian symposium on Multimedia and the web - WebMedia &amp;apos;13,Salvador,,"['TOFFOLI, TICIANA ONIKI and', 'KOZIEVITCH, NÁDIA PUCHALSKI and', 'GONÇALVES, MARCOS ANDRÉ and', 'TORRES, RICARDO DA SILVA and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,Reusing a compound-based infrastructure for searching video stories,2011,Português,2011 IEEE International Conference on Information Reuse &amp;amp; Integration,Las Vegas,2011,"['KOZIEVITCH, NADIA P. and', 'TORRES, RICARDO DA S. and', 'SANTANCHE, ANDRE and', 'LEITE, NEUCIMAR J. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,A Framework for Semantic Annotation of Phenology Image Components,2013,Inglês,Proc. of ICDL 2013,New Delhi,2013,"['MURARO, E. and', 'MARIANO, G. C. and', 'Kozievitch, N. P. and', 'Almeida, J. G. A. and', 'SANTOS, J. A. and', 'Torres, R. da S. and', 'ALBERTON, B. and', 'MORELATTO, L. P. C. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,Asynchronous Learning Management System - The Case of Federal University of Technology (UTFPR),2014,Inglês,ICIW 2014 : The Ninth International Conference on Internet and Web Applications and Services,Paris,2014,"['Kozievitch, N. P. and', 'MANIKA, E. and', 'NORONHA, R. and', 'ALMEIDA, L. and', 'PARIZOTTO, R. and', 'SILVA, H. and', 'BASTOS, L. and', 'MONTEIRO, T. and']"
LATTES,TRAB.EVENTO,9727123750824948,Nádia Puchalski Kozievitch,COMPLETO,Os desafios de uma aplicação de Carpooling no contexto de uma comunidade universitária brasileira,2015,Português,Anais da XI Escola Regional de Banco de Dados,Caxias do Sul,2015,"['MARTINS, T. S. and', 'Kozievitch, N. P. and']"
