FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,8794788615369610,Cristiano Politowski,COMPLETO,Comparação de Performance entre PostgreSQL e MongoDB.,2014,Português,Anais do X Escola Regional de Banco de Dados (ERBD),"São Francisco do Sul, SC",2014,"['POLITOWSKI, C. and', 'MARAN, Vinícius and']"
LATTES,TRAB.EVENTO,8794788615369610,Cristiano Politowski,RESUMO,Paladin: uma ferramenta de edição de Modelos de Variabilidade Ortogonais textuais,2014,Português,XXVI Salão de Iniciação Científica,Porto Alegre,2014,"['POLITOWSKI, C. and', 'FRANTZ, F. C. R. and']"
LATTES,TRAB.EVENTO,8794788615369610,Cristiano Politowski,RESUMO_EXPANDIDO,Uma ferramenta de apoio à edição e validação de OVMs textuais para dar suporte ao processo de análise automática,2014,Português,Seminário de Iniciação Científica - Ciências Exatas e da Terra,Santa Rosa,2014,"['POLITOWSKI, C. and', 'FRANTZ, F. C. R. and', 'FRANTZ, R. Z. and']"
LATTES,TRAB.EVENTO,8794788615369610,Cristiano Politowski,COMPLETO,Are the old days gone? A survey on actual software engineering processes in video game industry,2016,Inglês,Proceedings of the Fifth International Workshop on Games and Software Engineering,Austin,2016,"['POLITOWSKI, C. and', 'PETRILLO, F. and', 'FONTOURA, L. M. and', 'GUEHENEUC, Y. and']"
LATTES,TRAB.EVENTO,8794788615369610,Cristiano Politowski,RESUMO,Editor da Linguagem Textual de OVM para o auxílio de Sistemas de Análise Automática de Modelos de Variabilidade,2014,Português,II Seminário de Formação Científica e Tecnológica,Ijuí,2014,"['POLITOWSKI, C. and', 'FRANTZ, F. C. R. and']"
