FONTE,TIPO,ID_LATTES,NOME,TITULO,EVENTO/JOURNAL/LIVRO,ANO,LANG,EDITORA,AUTORES
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,Cap. 4 - Dimensão Ambiental,Plano Estratégico de Desenvolvimento Regional - Corede Hortênsias,2017,Bretão,EDUCS,"['SCHNEIDER, V. E.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,O aquarismo na escola: conhecer para preservar os ecossistemas aquáticos,Ensino de ciências : práticas e exercícios para a sala de aula,2017,Português,EDUCS,"['SCOPEL, J. M.', 'SCHNEIDER, V. E.', 'VILLAS BOAS, V.', 'CAVALLI, G. L.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,"Saúde Ambiental: Interlocuções conceituais sobre saúde, ambiente e saneamento: Uma análise a partir de fatos históricos relevantes",Saúde Ambiental - Conhecimentos fundamentais à atuação em saúde,2018,Português,Fronteiras,"['ANDRADE, A.', 'STEDILE, N. L. R.', 'SCHNEIDER, V. E.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,Impactos da qualidade higiênico-sanitária da água no processo saúde-doença,Saúde Ambiental - Conhecimentos fundamentais à atuação em saúde,2018,Português,Fronteiras,"['PAIZ, J. C.', 'STEDILE, N. L. R.', 'SCHNEIDER, V. E.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,Fortalecimiento Institucional,Gestión Integral de Residuos Solidos Urbanos,2018,Espanhol,AIDIS,"['SCHNEIDER, V. E.', 'CAMPANI, D. B.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,AVALIAÇÃO DO POTENCIAL DE GERAÇÃO DE ENERGIA A PARTIR DA ESTIMATIVA DOS RESÍDUOS FLORESTAIS BRASILEIROS,"Impacto, Excelência e Produtividade das Ciências Agrárias no Brasil",2020,Português,Editora Atena,"['SCHNEIDER, V. E.', 'BREDA, B.', 'SEVERGNINI, B. R.', 'CARRA, S. H.', 'MARQUES, R. V.', 'SANTOS, G. M.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,MANEJO DE EMBALAGENS DE AGROTÓXICOS EM PROPRIEDADE RURAIS E OS RISCOS À SAÚDE E AO MEIO AMBIENTE,"Impacto, excelência e produtividade das ciências agrárias no Brasil - 2",2020,Português,Editora Atena,"['STEDILE, N. L. R.', 'SCHNEIDER, V. E.', 'RECH, T.', 'PERESIN, D.', 'CARRA, S. H. Z.', 'MENEGAT, D.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,PLANEJAMENTO AMBIENTAL REGIONAL: UTILIZAÇÃO DA MATRIZ FOFA COMO FERRAMENTA DE APOIO A DECISÃO E DESENVOLVIMENTO SUSTENTÁVEL,Diálogo Conceitual e Metodológico das Ciências Sociais Aplicadas com outras Áreas do Conhecimento 2,2020,Português,Atena Editora,"['Schneider, Vania Elisabete', 'BORTOLIN, TAISON ANDERSON', 'Carra, Sofia Helena Zanella', 'PERESIN, Denise', 'SANTOS, GEISE MACEDO DOS', 'Breda, Bianca', 'CEMIN, Gisele']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,ANÁLISE DA INFLUÊNCIA DO USO E OCUPAÇÃO DO SOLO NA QUALIDADE DA ÁGUA DA SUB-BACIA DO RIO TEGA  RS/BR,Sistematização de uma Agenda para Questões Socioambientais,2020,Português,Atena Editora,"['Schneider, Vania Elisabete', 'Carra, Sofia Helena Zanella', 'SANTOS, GEISE MACEDO DOS', 'Breda, Bianca']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,AVALIAÇÃO DA RELAÇÃO ENTRE O USO E OCUPAÇÃO DO SOLO E A QUALIDADE DA ÁGUA DE UMA BACIA HIDROGRÁFICA EXPERIMENTAL ATRAVÉS DO ÍNDICE DE QUALIDADE DA ÁGUA (IQA) E DO ÍNDICE DE ESTADO TRÓFICO (IET),Estudos Ambientais e Agronômicos: resultados para o Brasil,2020,Português,Editora Pascal,"['SCHNEIDER, V. E.', 'ZANONI, N.', 'CARRA, S. H. Z.', 'CEMIN, G.', 'SANTOS, G. M.', 'BORTOLIN, T. A.']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,DESENVOLVIMENTO DE MANIPULAÇÃO DE OBJETOS GEOGRÁFICOS DELIMITADORES DE ÁREA DE MUNICÍPIOS EM UMSISTEMA DE INFORMAÇÕES AMBIENTAL,DESENVOLVIMENTO DE MANIPULAÇÃO DE OBJETOS GEOGRÁFICOS DELIMITADORES DE ÁREA DE MUNICÍPIOS EM UM SISTEMA DE INFORMAÇÕES AMBIENTAL,2020,Português,Conhecimento Livre,"['Schneider, Vania Elisabete', 'Da Silva, Adriano Gomes']"
LATTES,CAP.LIVRO,9940289333509769,Vania Elisabete Schneider,Ecoeficiência: o conceito de economia baseado na otimização do uso dos recursos naturais,Pólo Moveleiro da Serra Gaúcha - Sistemas de Gerenciamento Ambiental na Indústria Moveleira,2006,Português,Editora da Universidade de Caxias do Sul - EDUCS,"['PENTTINEN, Ilpo', 'SCHNEIDER, V. E.;Schneider, Vania Elisabete;Vânia Schneider;SCHNEIDER, V.;Vania Elisabete Schneider;ELISABETE SCHNEIDER, VANIA;SCHNEIDER, V.E.;SCHNEIDER, VANIA;SCHNEIDER, V E;Vania Eliasabete Schneider', 'BELLADONA, Rossano']"
