FONTE,TIPO,ID_LATTES,NOME,TITULO,EVENTO/JOURNAL/LIVRO,ANO,LANG,EDITORA,AUTORES
LATTES,CAP.LIVRO,0743793296062293,Daniel Cardoso Moraes de Oliveira,Towards a Taxonomy for Cloud Computing from an e-Science Perspective,"Cloud Computing: Principles, Systems and Applications",2010,Inglês,Springer-Verlag,"['OLIVEIRA, D.', 'BAIAO, F.', 'MATTOSO, M.']"
LATTES,CAP.LIVRO,0743793296062293,Daniel Cardoso Moraes de Oliveira,"Mirror Mirror on the Wall, How Do I Dimension My Cloud After All?",Computer Communications and Networks,2017,Inglês,Springer International Publishing,"['COUTINHO, RAFAELLI', 'FROTA, YURI', 'OCAÑA, KARY', 'DE OLIVEIRA, DANIEL', 'Drummond, Lúcia M. A.']"
LATTES,CAP.LIVRO,0743793296062293,Daniel Cardoso Moraes de Oliveira,Clouds and Reproducibility: A Way to Go to Scientific Experiments?,Computer Communications and Networks,2017,Inglês,Springer International Publishing,"['de Oliveira, Ary H. M.', 'DE OLIVEIRA, DANIEL', 'MATTOSO, MARTA']"
LATTES,CAP.LIVRO,0743793296062293,Daniel Cardoso Moraes de Oliveira,Monitoramento e adaptação de transformações em dados científicos ao longo de execuções paralelas em ambientes de processamento de alto desempenho,Grandes Desafios da Computação no Brasil - Relatos do 3o Seminário,2015,Português,Sociedade Brasileira de Computação,"['MATTOSO, M.', 'OLIVEIRA, D.']"
