FONTE,TIPO,ID_LATTES,NOME,TITULO,EVENTO/JOURNAL/LIVRO,ANO,LANG,EDITORA,AUTORES
LATTES,CAP.LIVRO,0456516366590574,Rodrigo Machado,On the Essence of Parallel Independence for the Double-Pushout and Sesqui-Pushout Approaches,Lecture Notes in Computer Science,2018,Inglês,Springer International Publishing,"['Corradini, Andrea', 'Duval, Dominique', 'Löwe, Michael', 'Ribeiro, Leila', 'MACHADO, RODRIGO', 'Costa, Andrei', 'Azzi, Guilherme Grochau', 'Bezerra, Jonas Santos', 'Rodrigues, Leonardo Marques']"
LATTES,CAP.LIVRO,0456516366590574,Rodrigo Machado,The Verigraph System for Graph Transformation,Lecture Notes in Computer Science,2018,Inglês,Springer International Publishing,"['Azzi, Guilherme Grochau', 'Bezerra, Jonas Santos', 'Ribeiro, Leila', 'Costa, Andrei', 'Rodrigues, Leonardo Marques', 'MACHADO, RODRIGO']"
LATTES,CAP.LIVRO,0456516366590574,Rodrigo Machado,Verigraph: A System for Specification and Analysis of Graph Grammars,Lecture Notes in Computer Science,2016,Português,Springer International Publishing,"['Costa, Andrei', 'Bezerra, Jonas', 'Azzi, Guilherme', 'Rodrigues, Leonardo', 'Becker, Thiago Rafael', 'Herdt, Ricardo Gabriel', 'MACHADO, RODRIGO']"
