FONTE,TIPO,ID_LATTES,NOME,TITULO,EVENTO/JOURNAL/LIVRO,ANO,LANG,EDITORA,AUTORES
LATTES,CAP.LIVRO,5075736089100544,Cássio Vinicius Serafim Prazeres,Web Semântica: Teoria e Prática,Tópicos em Sistemas Interativos e Colaborativos,2006,Português,SBC,"['Bulcão Neto, R.F.', 'PRAZERES, C. V. S.;PRAZERES, CASSIO V.S.;PRAZERES, CÁSSIO V.S.;PRAZERES, CASSIO VINICIUS SERAFIM;Prazeres, Cassio V. S.;PRAZERES, CASSIO;Prazeres, Cássio', 'PIMENTEL, M. G. C.']"
LATTES,CAP.LIVRO,5075736089100544,Cássio Vinicius Serafim Prazeres,Do Device à cloud com a Plataforma SOFT-IoT: sua infraestrutura IoT em poucas horas,Minicursos WebMedia 2018,2018,Português,,"['ANDRADE, L. J. S.', 'SANTANA, C. J. L.', 'MELLO, B.', 'ANDRADE, A. S. V.', 'COUTINHO, A. A. T. R.', 'GREVE, F. G. P.', 'PRAZERES, C. V. S.']"
LATTES,CAP.LIVRO,5075736089100544,Cássio Vinicius Serafim Prazeres,Fog of Things: Fog Computing in Internet of Things Environments,"Special Topics in Multimedia, IoT and Web Technologies",2020,Português,Springer International Publishing,"['ANDRADE, LEANDRO', 'Lira, Cleber', 'de Mello, Brenno', 'ANDRADE, ANDRESSA', 'COUTINHO, ANTONIO', 'Prazeres, Cássio']"
