840	\N	\N	\N	\N	\N	\N	Anais do Fórum Internacional: A Sustentabilidade no Século XXI	2	2010
841	\N	\N	\N	\N	\N	\N	Anais do Fórum Nacional em Defesa da Qualidade de Ensino de Comunicação	2	2006
842	\N	\N	\N	\N	\N	\N	Anais do I Congresso Brasileiro de Pesquisa &amp; Desenvolvimento em Tecnologias Assistivas: Engenharia e Design	2	2016
843	\N	\N	\N	\N	\N	\N	Anais do I Congresso Brasileiro de Pesquisa &amp; Desenvolvimento em Tecnologias Assistivas: Engenharia e Design	2	2016
844	\N	\N	\N	\N	\N	\N	Anais do I Congresso de Tecnologia da Informação do IFSUL - Passo Fundo	2	2018
845	\N	\N	\N	\N	\N	\N	Anais do I Congresso Internacional de Direito e Ambiente	2	2011
846	\N	\N	\N	\N	\N	\N	Anais do I congresso sul catarinense de computação	2	2005
847	\N	\N	\N	\N	\N	\N	Anais do I congresso Sul Catarinense de Computação	2	2005
848	\N	\N	\N	\N	\N	\N	Anais do I Congresso Sul Catarinense de Computação	2	2005
849	\N	\N	\N	\N	\N	\N	ANAIS do I Fórum Científico FEMA	2	2008
850	\N	\N	\N	\N	\N	\N	ANAIS do I Fórum Científico FEMA	2	2008
851	\N	\N	\N	\N	\N	\N	ANAIS do I Fórum Científico FEMA	2	2008
852	\N	\N	\N	\N	\N	\N	Anais do I SICT - Seminário de Iniciação Científica e Tecnológica	2	2012
853	\N	\N	\N	\N	\N	\N	Anais do I SICT - Seminário de Iniciação Científica e Tecnológica, 2012	2	2012
854	\N	\N	\N	\N	\N	\N	Anais do I Simpósio de Informática da Região Centro do Rio Grande do Sul	2	2002
855	\N	\N	\N	\N	\N	\N	Anais do I WORKCOMP-SUL	2	2004
856	\N	\N	\N	\N	\N	\N	Anais do I Workshop de Informação, Dados e Tecnologia (WIDAT'2017)	2	2017
857	\N	\N	\N	\N	\N	\N	Anais do I Workshop de Informação, Dados e Tecnologia (WIDAT'2017)	2	2017
858	\N	\N	\N	\N	\N	\N	Anais do IADIS International Conferene WWW/Internet	2	2012
859	\N	\N	\N	\N	\N	\N	Anais do IDEMI	2	2015
860	\N	\N	\N	\N	\N	\N	Anais do II Ciclo de Palestras em Informática	2	1997
861	\N	\N	\N	\N	\N	\N	Anais do II Ciclo de Palestras em Informática	2	1997
862	\N	\N	\N	\N	\N	\N	Anais do II Congresso Interamericano de Resíduos Sólidos AIDIS	2	2007
863	\N	\N	\N	\N	\N	\N	Anais do II Congresso Internacional de Resíduos Sólidos AIDIS	2	2007
864	\N	\N	\N	\N	\N	\N	Anais do II Congresso Internacional Florense de Direito e Ambiente	2	2012
865	\N	\N	\N	\N	\N	\N	Anais do II Congresso Sul Catarinense de Computação	2	2006
866	\N	\N	\N	\N	\N	\N	Anais do II Congresso Sul Catarinense de Computação	2	2006
867	\N	\N	\N	\N	\N	\N	Anais do II Encontro Nacional de Novas Tecnologias e Ensino de Línguas: Ensino, Tecnologia e Inclusão	2	2011
868	\N	\N	\N	\N	\N	\N	ANAIS do II Fórum Científico	2	2009
869	\N	\N	\N	\N	\N	\N	Anais do II Forum Internacional de Cidadania: Educação - Cultura - Saúde e Meio Ambiente	2	2009
870	\N	\N	\N	\N	\N	\N	Anais do II Salão de Iniciação Científica da PUCRS	2	2011
871	\N	\N	\N	\N	\N	\N	Anais do II SBSI	2	2005
872	\N	\N	\N	\N	\N	\N	ANAIS DO II SCA	2	2010
873	\N	\N	\N	\N	\N	\N	Anais do II Seminário Nacional de Inclusão Digital	2	2013
874	\N	\N	\N	\N	\N	\N	Anais do II Seminário Nacional de Inclusão Digital	2	2013
875	\N	\N	\N	\N	\N	\N	Anais do II Seminário Nacional de Inclusão Digital	2	2013
876	\N	\N	\N	\N	\N	\N	Anais do II Simpósio Internacional de Qualidade Ambiental - Gestão Ambiental Urbana e Industrial	2	2002
877	\N	\N	\N	\N	\N	\N	Anais do II Simpósio Nacional de Informática	2	1997
878	\N	\N	\N	\N	\N	\N	Anais do II Simpósio Nacional sobre Gestão Ambiental de Empreendimentos Turísticos - AMBIENTUR	2	2015
879	\N	\N	\N	\N	\N	\N	Anais do II Simpósio Nacional sobre Gestão Ambiental de Empreendimentos Turísticos - AMBIENTUR	2	2015
880	\N	\N	\N	\N	\N	\N	Anais do II Simpósio Nacional sobre Gestão Ambiental de Empreendimentos Turísticos - AMBIENTUR	2	2015
881	\N	\N	\N	\N	\N	\N	Anais do II Workshop de Computação Social	2	2017
882	\N	\N	\N	\N	\N	\N	Anais do II Workshop de Computação Social	2	2017
883	\N	\N	\N	\N	\N	\N	Anais do II Workshop de Computação Social.	2	2017
884	\N	\N	\N	\N	\N	\N	Anais do II Workshop de Gerência e Opera ção de Redes e Servi ços	2	2019
885	\N	\N	\N	\N	\N	\N	Anais do II Workshop de Informação, Dados e Tecnologia (WIDaT)	2	2018
886	\N	\N	\N	\N	\N	\N	Anais do II Workshop de Pesquisa e Desenvolvimento em Ingeligência Artificial, Inteligência Coletiva e Ciência de Dados	2	2016
887	\N	\N	\N	\N	\N	\N	Anais do II Workshop de Teses e Dissertações do CBSoft (WTDSoft'12)	2	2012
888	\N	\N	\N	\N	\N	\N	Anais do III Brazilian Workshop on Social Network Analysis and Mining (BraSNAM 2014)	2	2014
889	\N	\N	\N	\N	\N	\N	Anais do III CONIGTI	2	2017
890	\N	\N	\N	\N	\N	\N	Anais do III CONIGTI	2	2017
891	\N	\N	\N	\N	\N	\N	Anais do III CONIGTI	2	2017
892	\N	\N	\N	\N	\N	\N	Anais do III Seminário Internacional sobre Resíduos de Equipamentos Eletroeletrônicos - SIREE	2	2013
893	\N	\N	\N	\N	\N	\N	Anais do III Simpósio Brasileiro de Sistemas de Informação	2	2006
894	\N	\N	\N	\N	\N	\N	Anais do III Simpósio Brasileiro de Sistemas de Informação - Concurso de Teses e Dissertações em Sistemas de Informação	2	2006
895	\N	\N	\N	\N	\N	\N	Anais do III Simpósio de Ciência e Tecnologia e III Simpósio de Teoria e História da Ciência - Resumos dos Trabalhos	2	1999
896	\N	\N	\N	\N	\N	\N	Anais do III Simpósio de Engenharia de Produção (SIMEP)	2	2015
897	\N	\N	\N	\N	\N	\N	Anais do III Simpósio de Informática do Planalto Médio	2	2002
898	\N	\N	\N	\N	\N	\N	Anais do III Simpósio de Informática do Planalto Médio	2	2002
899	\N	\N	\N	\N	\N	\N	Anais do III Simpósio Internacional de Qualidade Ambiental - Gestão Ambiental Urbana e Industrial	2	2002
900	\N	\N	\N	\N	\N	\N	Anais do III Simpósio Internacional de Qualidade Ambiental - Gestão Ambiental Urbana Industrial	2	2002
901	\N	\N	\N	\N	\N	\N	Anais do III Simpósio Nacional de Informática	2	1998
902	\N	\N	\N	\N	\N	\N	Anais do III Simpósio sobre Sistemas Sustentáveis	2	2016
975	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Banco de Dados	2	2019
903	\N	\N	\N	\N	\N	\N	Anais do III Workshop de Iniciação Científica em Tecnologia da Informação e da Linguagem Humana. IX Brazilian Symposium in Information and Human Language Technology (STIL 2013)	2	2013
904	\N	\N	\N	\N	\N	\N	anais do III Workshop on Digital Libraries (WDL - em conjunto com WebMedia)	2	2007
905	\N	\N	\N	\N	\N	\N	Anais do IV Congresso Brasileiro da Sociedade Brasileira de Informática Aplicada à Agropecuária e Agroindústria	2	2003
906	\N	\N	\N	\N	\N	\N	Anais do IV Congresso Internacional de Química de La ANQUE	2	1994
907	\N	\N	\N	\N	\N	\N	Anais do IV Encontro Anual de Tecnologia de Informação	2	2013
908	\N	\N	\N	\N	\N	\N	Anais do IV Escola Regional de Sistemas de Informação	2	2017
909	\N	\N	\N	\N	\N	\N	ANAIS do IV Fórum Científico	2	2011
910	\N	\N	\N	\N	\N	\N	ANAIS do IV Fórum Científico	2	2011
911	\N	\N	\N	\N	\N	\N	Anais do IV FÓRUM INTERNACIONAL DE ECOINOVAR	2	2015
912	\N	\N	\N	\N	\N	\N	Anais do IV FÓRUM INTERNACIONAL ECOINOVAR	2	2015
913	\N	\N	\N	\N	\N	\N	Anais do IV FÓRUM INTERNACIONAL ECOINOVAR	2	2015
914	\N	\N	\N	\N	\N	\N	Anais do IV FÓRUM INTERNACIONAL ECOINOVAR	2	2015
915	\N	\N	\N	\N	\N	\N	Anais do IV Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	2	2012
916	\N	\N	\N	\N	\N	\N	Anais do IV Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	2	2012
917	\N	\N	\N	\N	\N	\N	Anais do IV Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	2	2012
918	\N	\N	\N	\N	\N	\N	Anais do IV Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	2	2012
919	\N	\N	\N	\N	\N	\N	Anais do IV Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	2	2012
920	\N	\N	\N	\N	\N	\N	Anais do IV Salão Internacional de Ensino, Pesquisa e Extensão (SIEPE)	2	2012
921	\N	\N	\N	\N	\N	\N	Anais do IV Seminário Nacional de Inclusão Digital	2	2016
922	\N	\N	\N	\N	\N	\N	Anais do IV Seminário Nacional de Inclusão Digital	2	2016
923	\N	\N	\N	\N	\N	\N	Anais do IV Seminário Nacional de Inclusão Digital	2	2016
924	\N	\N	\N	\N	\N	\N	Anais do IV Seminário Nacional de Inclusão Digital	2	2016
925	\N	\N	\N	\N	\N	\N	Anais do IV SIEPE	2	2012
926	\N	\N	\N	\N	\N	\N	Anais do IV Simpósio Brasileiro de Sistemas de Informação	2	2008
927	\N	\N	\N	\N	\N	\N	Anais do IV Simpósio de Fatores Humanos em Sistemas Computacionais	2	2004
928	\N	\N	\N	\N	\N	\N	Anais do IV Simpósio Internacional de Qualidade Ambiental	2	2004
929	\N	\N	\N	\N	\N	\N	Anais do IV Simpósio Internacional sobre gerenciamento de Resíduos Agropecuários e Agroindustriais	2	2015
930	\N	\N	\N	\N	\N	\N	Anais do IV Simpósio Nacional de Informática	2	1999
931	\N	\N	\N	\N	\N	\N	Anais do IV Workshop de Teses em Engenharia de Software	2	1999
932	\N	\N	\N	\N	\N	\N	Anais do IV Workshop de TI das IFES	2	2010
933	\N	\N	\N	\N	\N	\N	Anais do IV Workshop sobre Software LIvre	2	2003
934	\N	\N	\N	\N	\N	\N	Anais do IX - SILUBESA - Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental - Trabalhos Técnicos	2	2000
935	\N	\N	\N	\N	\N	\N	Anais do IX BRESCI - Brazilian e-Science Workshop	2	2015
936	\N	\N	\N	\N	\N	\N	Anais do IX BRESCI - Brazilian e-Science Workshop	2	2015
937	\N	\N	\N	\N	\N	\N	Anais do IX Congresso Brasileiro de Epidemiologia: as fronteiras da epidemiologia contemporânea do conhecimento àção	2	2014
938	\N	\N	\N	\N	\N	\N	Anais do IX Congresso Brasileiro de Epidemiologia: as fronteiras da epidemiologia contemporânea do conhecimento àção	2	2014
939	\N	\N	\N	\N	\N	\N	Anais do IX Congresso Brasileiro de Epidemiologia: as fronteiras da epidemiologia contemporânea do conhecimento àção	2	2014
940	\N	\N	\N	\N	\N	\N	Anais do IX Congresso Internacional de Conhecimento e Inovação (ciKi)	2	2019
941	\N	\N	\N	\N	\N	\N	Anais do IX Congresso Nacional de Excelência em Gestão	2	2013
942	\N	\N	\N	\N	\N	\N	Anais do IX SILUBESA - Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental - Trabalhos Técnicos	2	2000
943	\N	\N	\N	\N	\N	\N	Anais do IX SILUBESA - Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental - Trabalhos Técnicos	2	2000
944	\N	\N	\N	\N	\N	\N	Anais do IX SILUBESA - Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambniental - Trabalhos Técnicos	2	2000
945	\N	\N	\N	\N	\N	\N	Anais do IX Simpósio Brasileiro de Sistemas de Informação	2	2013
946	\N	\N	\N	\N	\N	\N	Anais do IX Simpósio Brasileiro em Segurança da Informação e de Sistemas Computacionais	2	2009
947	\N	\N	\N	\N	\N	\N	Anais do IX Simpósio Internacional de Qualidade Ambiental	2	2014
948	\N	\N	\N	\N	\N	\N	Anais do IX SINGESCOOP - Simpósio Nacional de Gestão de Cooperativas	2	2019
949	\N	\N	\N	\N	\N	\N	Anais do IX SINGESCOOP - Simpósio Nacional de Gestão de Cooperativas	2	2019
950	\N	\N	\N	\N	\N	\N	Anais do IX Workshop de Tecnologia da Informação e Comunicação das IFES	2	2015
951	\N	\N	\N	\N	\N	\N	Anais do IX Workshop de Teses e Dissertações em Banco de Dados (WTDBD) - XXV SBBD	2	2010
952	\N	\N	\N	\N	\N	\N	Anais do Ontobras 2010 - Seminário de Pesquisa em Ontologia no Brasil, 2010	2	2010
953	\N	\N	\N	\N	\N	\N	Anais do PIBIDSUL / PARFORSUL / ENLICSUL	2	2015
954	\N	\N	\N	\N	\N	\N	Anais do Salão de Iniciação Científica (em CD)	2	2006
955	\N	\N	\N	\N	\N	\N	Anais do Salão Internacional de Ensino, Pesquisa e Extensão	2	2012
956	\N	\N	\N	\N	\N	\N	Anais do Salão Internacional de Ensino, Pesquisa e Extensão	2	2011
957	\N	\N	\N	\N	\N	\N	Anais do Salão Internacional de Ensino, Pesquisa e Extensão	2	2013
958	\N	\N	\N	\N	\N	\N	Anais do SBBD-CTD	2	2015
959	\N	\N	\N	\N	\N	\N	Anais do SBCUP 2013	2	2013
960	\N	\N	\N	\N	\N	\N	Anais do SBIE 2005	2	2005
961	\N	\N	\N	\N	\N	\N	ANAIS do SBIE 2012	2	2012
962	\N	\N	\N	\N	\N	\N	ANAIS do SBIE 2012	2	2012
963	\N	\N	\N	\N	\N	\N	Anais do SBMIDIA 2001	2	2001
964	\N	\N	\N	\N	\N	\N	Anais do SBMIDIA 2002	2	2002
965	\N	\N	\N	\N	\N	\N	Anais do Seminário	2	2009
966	\N	\N	\N	\N	\N	\N	Anais do Seminário de Iniciação Científica da Universidade do Vale do Itajaí	2	2016
967	\N	\N	\N	\N	\N	\N	Anais do Seminário de Pós-Graduação - 2015 - INOVAMUNDI	2	2015
968	\N	\N	\N	\N	\N	\N	Anais do Seminário de Pós-Graduação - 2016 - INOVAMUNDI	2	2016
969	\N	\N	\N	\N	\N	\N	Anais do Seminário Interno de Avaliação da Iniciação Científica da PUCRS 2015	2	2015
970	\N	\N	\N	\N	\N	\N	Anais do Seminário Interno de Avaliação da Iniciação Científica da PUCRS 2016	2	2016
971	\N	\N	\N	\N	\N	\N	Anais do Seminário Nacional de Limpeza Pública	2	2007
972	\N	\N	\N	\N	\N	\N	Anais do Seminário Nacional de Limpeza Pública	2	2007
973	\N	\N	\N	\N	\N	\N	Anais do Senid 2014	2	2014
1389	\N	\N	\N	\N	\N	\N	Anais SBC	2	2004
976	\N	\N	\N	\N	\N	\N	Anais do Simposio Brasileiro de Banco de Dados - SBBD	2	2007
977	\N	\N	\N	\N	\N	\N	Anais do Simposio Brasileiro de Banco de Dados - SBBD	2	2007
978	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Banco de Dados (SBBD)	2	2019
979	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Banco de Dados (SBBD)	2	2019
980	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Banco de Dados (SBBD)	2	2019
981	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Banco de Dados (SBBD)	2	2019
982	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Banco de Dados (SBBD)	2	2019
983	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Banco de Dados (SBBD)	2	2019
984	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Computação Aplicada à Saúde (CSBC 2018 - 18º SBCAS)	2	2018
985	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Informática na Educação - SBIE 2010	2	2010
986	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos	2	2018
987	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos	2	2018
988	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC)	2	2018
989	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Segurança e Sistemas Computacionais (SBSeg)	2	2018
990	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de SIstemas de Informação	2	2015
991	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Sistemas de Informação - SBSI 2016	2	2016
992	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro de Sistemas de Informação - SBSI 2016	2	2016
993	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro em Segurança da Informação e de Sistemas Computacionais (SBSeg)	2	2018
994	\N	\N	\N	\N	\N	\N	Anais do Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais ? IHC 2015	2	2015
995	\N	\N	\N	\N	\N	\N	Anais do Simpósio de Informática do Planalto Médio	2	2008
996	\N	\N	\N	\N	\N	\N	ANAIS DO SIMPÓSIO IBERO-AMERICANO DE TECNOLOGIAS EDUCACIONAIS	2	2017
997	\N	\N	\N	\N	\N	\N	Anais do Simpósio Intalo-Brasileiro de Engenharia Sanitária e Ambiental	2	2010
998	\N	\N	\N	\N	\N	\N	Anais do Simpósio Internacional de Inovação em Mídias Interativas	2	2014
999	\N	\N	\N	\N	\N	\N	Anais do simpósio Nacional de Teoria da Ciência - Diálogo com os Cientistas	2	1996
1000	\N	\N	\N	\N	\N	\N	Anais do TIL - Simpósio Brasileiro de Inteligência Artificial	2	2006
1001	\N	\N	\N	\N	\N	\N	Anais do V Encontro de Administração da Informação - EnADI	2	2015
1002	\N	\N	\N	\N	\N	\N	ANAIS do V Fórum Científico FEMA	2	2012
1003	\N	\N	\N	\N	\N	\N	ANAIS do V Fórum Científico FEMA	2	2012
1004	\N	\N	\N	\N	\N	\N	ANAIS do V Fórum Científico FEMA	2	2012
1005	\N	\N	\N	\N	\N	\N	Anais do V Salão de Iniciação Científica da UNIVATES	2	2006
1006	\N	\N	\N	\N	\N	\N	Anais do V Salão Internacional de Ensino, Pesquisa e Extensão	2	2013
1007	\N	\N	\N	\N	\N	\N	Anais do V SIGERA	2	2017
1008	\N	\N	\N	\N	\N	\N	Anais do V Simpósio de Engenharia da Produção da Região Nordeste (SEPRONE 2010)	2	2010
1009	\N	\N	\N	\N	\N	\N	Anais do V Simpósio de Engenharia da Produção da Região Nordeste (SEPRONE 2010)	2	2010
1010	\N	\N	\N	\N	\N	\N	Anais do V Simpósio de Informática da Região Centro do RS - SIRC/RS 2006	2	2006
1011	\N	\N	\N	\N	\N	\N	Anais do VI e-Science Workshop (em conjunto com CSBC 2012)	2	2012
1012	\N	\N	\N	\N	\N	\N	Anais do VI e-Science Workshop (em conjunto com CSBC 2012)	2	2012
1013	\N	\N	\N	\N	\N	\N	Anais do VI Encontro Nacional de Administração da Informação	2	2017
1014	\N	\N	\N	\N	\N	\N	Anais do VI Encontro Nacional de Administração da Informação	2	2017
1015	\N	\N	\N	\N	\N	\N	ANAIS do VI Fórum Científico FEMA	2	2013
1016	\N	\N	\N	\N	\N	\N	ANAIS do VI Fórum Científico FEMA	2	2013
1017	\N	\N	\N	\N	\N	\N	Anais do VI Seminário Nacional de Resíduos Sólidos - Resíduos Sólidos Urbanos Especiais	2	2002
1018	\N	\N	\N	\N	\N	\N	Anais do VI Seminário Nacional de Resíduos Sólidos - Resíduos Sólidos Urbanos Especiais	2	2002
1019	\N	\N	\N	\N	\N	\N	Anais do VI Simpósio de Informática da Região Centro do RS	2	2007
1020	\N	\N	\N	\N	\N	\N	Anais do VI Simpósio de Informática do Planalto Médio	2	2005
1021	\N	\N	\N	\N	\N	\N	Anais do VI Simpósio de Informática do Planalto Médio	2	2005
1022	\N	\N	\N	\N	\N	\N	Anais do VI Simpósio Internacional sobre Gerenciamento dos Resíduos Agropecuários e Agroindustriais	2	2019
1023	\N	\N	\N	\N	\N	\N	Anais do VI Simpósio Internacional sobre Gerenciamento dos Resíduos Agropecuários e Agroindustriais	2	2019
1024	\N	\N	\N	\N	\N	\N	Anais do VII Brazilian e-Science Workshop	2	2013
1025	\N	\N	\N	\N	\N	\N	Anais do VII Brazilian e-Science Workshop	2	2013
1026	\N	\N	\N	\N	\N	\N	Anais do VII CONGED	2	2010
1027	\N	\N	\N	\N	\N	\N	Anais do VII Encontro Anual de Tecnologia da Informação - EATI	2	2016
1028	\N	\N	\N	\N	\N	\N	Anais do VII Seminário sobre Tecnologias Limpas	2	2017
1029	\N	\N	\N	\N	\N	\N	Anais do VII Seminário sobre Tecnologias Limpas	2	2017
1030	\N	\N	\N	\N	\N	\N	ANAIS do VII SIC	2	2001
1031	\N	\N	\N	\N	\N	\N	Anais do VII Simpósio Brasileiro de Engenharia Ambiental	2	2012
1032	\N	\N	\N	\N	\N	\N	Anais do VII Simpósio Brasileiro de Sistemas de Informação	2	2011
1033	\N	\N	\N	\N	\N	\N	Anais do VII Simpósio Brasileiro de Sistemas de Informação ? SBSI 2011	2	2011
1034	\N	\N	\N	\N	\N	\N	Anais do VIII CCET - Congresso de Ciência e Tecnologia do Vale do Taquari	2	2014
1035	\N	\N	\N	\N	\N	\N	Anais do VIII Computer on the Beach	2	2017
1036	\N	\N	\N	\N	\N	\N	Anais do VIII Congresso Brasileiro Cientí fico de Comunicação Organizacional e de Relações Públicas - 2014	2	2014
1037	\N	\N	\N	\N	\N	\N	Anais do VIII Simpósio Brasileiro de Qualidade de Software	2	2009
1038	\N	\N	\N	\N	\N	\N	Anais do VIII SIMPÓSIO DE INFORMÁTICA DO PLANALTO MÉDIO	2	2008
1039	\N	\N	\N	\N	\N	\N	Anais do VIII Simpósio de Informática do Planalto Médio	2	2008
1040	\N	\N	\N	\N	\N	\N	Anais do VIII Simpósio Nacional da ABCiber	2	2014
1041	\N	\N	\N	\N	\N	\N	Anais do VLDB 2002	2	2002
1042	\N	\N	\N	\N	\N	\N	Anais do WebMedia 2003	2	2003
1043	\N	\N	\N	\N	\N	\N	Anais do WebMedia 2011	2	2011
1044	\N	\N	\N	\N	\N	\N	Anais do WFA do WebMedia 2003	2	2003
1045	\N	\N	\N	\N	\N	\N	Anais do WFA do WebMedia 2015	2	2015
1046	\N	\N	\N	\N	\N	\N	Anais do WGID no SBSeg 2013	2	2013
1047	\N	\N	\N	\N	\N	\N	Anais do WIDM	2	2007
1048	\N	\N	\N	\N	\N	\N	Anais do WIM - X Workshop de Informática Médica	2	2010
1049	\N	\N	\N	\N	\N	\N	Anais do Workcomp'99	2	1999
1050	\N	\N	\N	\N	\N	\N	Anais do Workshop de Computação Urbana 2019	2	2019
1051	\N	\N	\N	\N	\N	\N	Anais do Workshop de Iniciação Científica (WSCAD-WIC 2013)	2	2013
1052	\N	\N	\N	\N	\N	\N	Anais do Workshop de Redes Dinâmicas e Sistemas P2P (WP2P 2010)	2	2010
1053	\N	\N	\N	\N	\N	\N	Anais do Workshop de Teses e Dissertações em Banco de Dados	2	2013
1054	\N	\N	\N	\N	\N	\N	Anais do Workshop de Teses e Dissertações em Banco de Dados	2	2013
1055	\N	\N	\N	\N	\N	\N	Anais do Workshop de Teses e Dissertações em Banco de Dados (WTDBD)	2	2011
1056	\N	\N	\N	\N	\N	\N	Anais do Workshop on Big Social and Urban Computing	2	2018
1057	\N	\N	\N	\N	\N	\N	Anais do WPCCG 2017	2	2017
1058	\N	\N	\N	\N	\N	\N	Anais do WSCAD-CTD	2	2014
1059	\N	\N	\N	\N	\N	\N	Anais do WTD do WebMedia 2013	2	2013
1060	\N	\N	\N	\N	\N	\N	Anais do WTD do WebMedia 2013	2	2013
1061	\N	\N	\N	\N	\N	\N	Anais do WTIC do WebMedia 2013	2	2013
1062	\N	\N	\N	\N	\N	\N	Anais do X Brazilian e-Science Workshop	2	2016
1063	\N	\N	\N	\N	\N	\N	Anais do X Brazilian e-Science Workshop	2	2016
1064	\N	\N	\N	\N	\N	\N	Anais do X Congresso da Mulher Latino-Americana na Computação	2	2018
1065	\N	\N	\N	\N	\N	\N	Anais do X Congresso Nacional de Excelência em Gestão	2	2014
1066	\N	\N	\N	\N	\N	\N	Anais do X Congresso Nacional de Excelência em Gestão	2	2014
1067	\N	\N	\N	\N	\N	\N	Anais do X Congresso Nacional de Excelência em Gestão	2	2014
1068	\N	\N	\N	\N	\N	\N	Anais do X Congresso Nacional de Excelência em Gestão	2	2014
1069	\N	\N	\N	\N	\N	\N	Anais do X Congresso Nacional de Iniciação Científica - CONIC	2	2010
1070	\N	\N	\N	\N	\N	\N	Anais do X Encontro Anual de Tecnologia da Informação - EATI	2	2019
1071	\N	\N	\N	\N	\N	\N	Anais do X Encontro Anual de Tecnologia da Informação - EATI	2	2019
1072	\N	\N	\N	\N	\N	\N	Anais do X Encontro Nacional de Águas Urbanas	2	2014
1073	\N	\N	\N	\N	\N	\N	Anais do X Encontro Nacional de Águas Urbanas	2	2014
1074	\N	\N	\N	\N	\N	\N	Anais do X Encontro Nacional de Engenharia de Sedimentos	2	2012
1075	\N	\N	\N	\N	\N	\N	Anais do X Encontro Nacional de Gestão Empresarial e Meio Ambiente	2	2008
1076	\N	\N	\N	\N	\N	\N	Anais do X Escola Regional de Banco de Dados (ERBD)	2	2014
1077	\N	\N	\N	\N	\N	\N	Anais do X Salão de Iniciação Científica da Univates	2	2011
1078	\N	\N	\N	\N	\N	\N	Anais do X Salão de Iniciação Científica da Univates	2	2011
1079	\N	\N	\N	\N	\N	\N	Anais do X Seminário Nacional de Pesquisa em Enfermagem	2	1999
1080	\N	\N	\N	\N	\N	\N	ANAIS DO X SIMPÓSIO DE ENSINO, PESQUISA E EXTENSÃO e 2 SALÃO DE INICIAÇÃO CIENTÍFICA	2	2006
1081	\N	\N	\N	\N	\N	\N	Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental	2	2010
1082	\N	\N	\N	\N	\N	\N	Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental	2	2010
1083	\N	\N	\N	\N	\N	\N	Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental	2	2010
1084	\N	\N	\N	\N	\N	\N	Anais do X Simpósio Ítalo-Brasileiro de Engenharia Sanitária e Ambiental	2	2010
1085	\N	\N	\N	\N	\N	\N	Anais do X Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental (SILUBESA)	2	2002
1086	\N	\N	\N	\N	\N	\N	Anais do X Simpósio Luso-Brasileiro de Engenharia Sanitária e Ambiental (SILUBESA)	2	2002
1087	\N	\N	\N	\N	\N	\N	Anais do X Workshop de Tecnologia de Informação e Comunicação das IFES	2	2016
1088	\N	\N	\N	\N	\N	\N	Anais do X° Congresso Florestal Estadual e 1º Seminário Mercosul da Cadeia Madeira	2	2008
1089	\N	\N	\N	\N	\N	\N	Anais do XI Brazilian e-Science Workshop (BRESCI)	2	2017
1090	\N	\N	\N	\N	\N	\N	Anais do XI Brazilian e-Science Workshop (BRESCI)	2	2017
1091	\N	\N	\N	\N	\N	\N	Anais do XI Brazilian e-Science Workshop (BRESCI)	2	2017
1092	\N	\N	\N	\N	\N	\N	Anais do XI Brazilian e-Science Workshop (BRESCI)	2	2017
1093	\N	\N	\N	\N	\N	\N	Anais do XI CBIS	2	2008
1094	\N	\N	\N	\N	\N	\N	Anais do XI Congresso Brasileiro de Informática em Saúde	2	2008
1095	\N	\N	\N	\N	\N	\N	Anais do XI Congresso de Ecologia do Brasil	2	2013
