id,titulo,tipo_id,edicao_id,fonte
541,Re) pensando la Comunicación en las Organizaciones,,625,LATTES
1572,?	(Re) Visitando as Ouvidorias ?Virtuais? em Instituições de Ensino Superior e em Hospitais Universitários,,626,LATTES
1398,O 'ouvir'virtual das Instituições de Ensino Superior,,627,LATTES
1990,Ouvidorias Virtuais em Hospitais Universitários Brasileiros: ?lugar? de comunicação ou espaços de incomunicação?,,628,LATTES
1766,Redes sociais: ?novas? modalidades de ?ouvidorias? virtuais,,629,LATTES
1388,Modelo de Business Intelligence para Auxílio no Planejamento da Coleta de Resíduos,,630,LATTES
1039,Evidenciação dos custos ambientais e da contabilidade ambiental em empresas brasileiras,,631,LATTES
2974,"Monitoramento das águas superficiais da sub-bacia do arroio Maestra, Caxias do Sul - RS",,632,LATTES
1212,A atividade de avicultura de corte na Região do Corede Serra do estado do RS e a manutenção da cobertura florestal,,633,LATTES
1213,Mapeamento do uso e cobertura do solo na Bacia do Arroio Burati - RS: Avaliação dos conflitos ambientais em áreas de preservação permanente,,634,LATTES
1215,Resíduos de madeira: Possibilidade de geração de energia e créditos de carbono,,635,LATTES
1218,Situação produtiva e ambiental de pequenas empresas madeireiras na Região do Corede Serra / RS,,636,LATTES
1216,Tratamento químico da madeira nos setores madeireiro e moveleiro - Análise ambiental em Municípios da Serra Gaúcha,,637,LATTES
1217,Utilização de um banco de dados para a gestão do setor madeireiro na Região do Corede Serra/RS,,638,LATTES
3448,Redes WiFi na UNIPAMPA: Uma adequação as novas necessidades,,639,LATTES
2981,Análise de metais em sedimentos em um trecho urbano da bacia hidrográfica do rio Tega no município de Caxias do Sul,,640,LATTES
2975,Avaliação da eficiência de uma estação de tratamento de efluentes na Serra do Rio Grande do Sul,,641,LATTES
2393,OFICINAS PEDAGÓGICAS COM ESTRATÉGIA DE CAPACITAÇÃO DE RECURSOS HUMANOS PARA O MANEJO DE RESÍDUOS DE SERVIÇOS DE SAÚDE,,642,LATTES
1938,Avaliação dos riscos aos fragmentos florestais no município de Garibaldi - RS,,643,LATTES
1937,Estado de conservação das formações vegetais do município de Garibaldi,,644,LATTES
1939,Impactos ambientais de resíduos gerados no setor florestal,,645,LATTES
2409,Caracterização de Resíduos Sólidos Urbanos como ferramenta para avaliação preliminar do sistema de gerenciamento de resíduos em um município da Serra Gaúcha - RS,,646,LATTES
3435,Enriquecimento de Dados de Proveniência de Análises Filogenéticas com Dados do NCBI: uma Abordagem Prática,,647,LATTES
3434,Modelagem de um Data Mart para Leituras do Fluxo de Múons Captadas pelos Telescópios New-Tupi,,648,LATTES
3436,Uma Abordagem para Identificação de Padrões de Ocorrência de Eventos Solares Transientes Baseada no Fluxo de Múons,,649,LATTES
2617,Método de Controle para Análise de Ondas EEG aplicado ao Controle de Ambiente,,650,LATTES
2671,Influência do uso e ocupação do solo no enquadramento dos recursos hídricos na bacia experimental do arroio Lageado Tacongava,,651,LATTES
1690,Using OGC services to interoperate spatial sata stored in SQL and NoSQL databases,,652,LATTES
1689,Uma Solução Baseada em Software Livre para Detecção e Avaliação de Cola em Provas Escolares,,653,LATTES
2147,Estudo da qualidade da água da bacia do Arroio Belo no Município de Caxias do Sul - RS,,654,LATTES
2766,AS MÍDIAS SOCIAIS E A (RE) SIGNIFICAÇÃO DAS OUVIDORIAS VIRTUAIS NOS HOSPITAIS UNIVERSITÁRIOS BRASILEIROS,,655,LATTES
3433,WorkflowSim4RL: Aprendizado por Reforço Aplicado a Escalonamento de Workflows Científicos em Nuvens,,656,LATTES
1224,AVALIAÇÃO DAS PROPRIEDADES MECÂNICAS DE COMPÓSTIOS DE POLIESTIRENO EXPANDIDO PÓS-CONSUMO E SERRAGEM DE Pinus Elliotti,,657,LATTES
1208,Avaliação das propriedades mecânicas de compósitos de poliestireno expandido pós-consumo e serragem de Pinus Elliottii,,658,LATTES
1207,Produção de tijolos e lajotas empregando resíduos de construção civil,,659,LATTES
1486,Desenvolvimento de um Protótipo de um Sistema PACS para Aquisição de Exames Médicos e Transmissão de Vídeos de Colonocospia em Tempo Real pela Internet,,660,LATTES
3347,Utilização de dados de altimetria para o fornecimento de rotas acessíveis para cadeirantes,,661,LATTES
1390,WEB&amp;WASTE (W2) ? UM PORTAL WEB DE INFORMAÇÕES SOBRE RESÍDUOS SÓLIDOS,,662,LATTES
1332,Modelo Auto-Regressivo de Previsão de Fertilizantes Baseados em Redes Neurais,,663,LATTES
1206,Avaliação do potencial de geração de biogás e créditos de carbono nas atividades suinícolas do COREDE-Serra,,664,LATTES
1204,Avaliação dos conflitos ambientais em áreas de preservação permanente: Estudo de caso na bacia do arroio Burati - RS,,665,LATTES
1201,Centrais de triagem de resíduos sólidos de Caxias do Sul ?Análise tipológica como subsídio à elaboração de projetos,,666,LATTES
1202,Consumo de água pela atividade de criação de aves na região do COREDE Serra: Avaliação quali-quantitativa,,667,LATTES
1203,Desenvolvimento de Software para cálculo de Índice da Qualidade da Água (IQA),,668,LATTES
1205,Geração de biogás e energia elétrica sustentável a partir do aproveitamento de resíduos da criação suinícola em um um município de pequeno porte na Serra Gaúcha,,669,LATTES
1200,Geração de resíduos sólidos urbanos no município de Caxias do Sul: Uma análise da eficiência da segregação em diferentes classes sociais,,670,LATTES
3032,SYSTEM DYNAMICS PARA AVALIAÇÃO DE CENÁRIOS SOBRE GERAÇÃO E DISPOSIÇÃO DE LIXO ELETRÔNICO EM UMA UNIVERSIDADE FEDERAL,,671,LATTES
3031,CURSOS DE FORMAÇÃO INICIAL E CONTINUADA E A INSERÇÃO NO MERCADO DE TRABALHO: O CASO DA UFSM E DAS ORGANIZAÇÕES MILITARES DE SANTA MARIA,,672,LATTES
3432,Um Ambiente de Apoio à Decisão baseado em Data Warehouse para a área de Segurança Pública do Estado do Rio de Janeiro,,673,LATTES
691,Sistemas de Informação sobre Resíduos Sólidos via web,,674,LATTES
690,Uma Ferramenta web para o apoio da orientação acadêmica à distância,,675,LATTES
689,UNIMACO.NET - Intranet para uma rede de lojas de material de construção,,676,LATTES
3467,Securing Smart Metering applications in Untrusted Clouds with the SecureCloud Platform,,677,LATTES
2329,AdapterGame e suas Contribuições na Concepção de Jogos Educacionais,,678,LATTES
2330,Interface Natural na Educação: Um Estudo de Caso no Ensino de Geografia,,679,LATTES
1041,Aplicação de um banco de dados georeferenciado no gerenciamento dos resíduos do meio rural na região geopolítica do Corede Serra (RS),,680,LATTES
1058,Aplicação de um banco de dados georeferenciado no gerenciamento dos resíduos do meio rural na região geopolítica do Corede serra (RS),,681,LATTES
1044,Aplicação do ecodesign como ferramenta de produção mais limpa em uma indústria moveleira,,682,LATTES
1057,Aplicação do ecodesign como ferramenta de produção mais limpa em uma indústria moveleira,,683,LATTES
1045,Avaliação do potencial de geração de biogás e créditos de carbono no Município de Santa Tereza,,684,LATTES
1042,Avaliação preliminar do consumo de água pelo rebanho suíno da região do COREDE Serra - Rio Grande do Sul,,685,LATTES
1051,Avaliação preliminar do consumo de água pelo rebanho suíno na região do COREDE Serra ? Rio Grande do Sul,,686,LATTES
1050,Caracterização de resíduos da construção civil (RDCs) e identificação das áreas de descarte de RCDs,,687,LATTES
1056,Caracterização de resíduos de construção civil (RCDs) e identificação das áreas de descarte de RCDs,,688,LATTES
1054,Elaboração de um sistema de gerenciamento de banco de dados como ferramenta para a gestão ambiental no meio rural,,689,LATTES
1047,Elaboração de um sistema de gerenciamento de banco de dados para a gestão ambiental,,690,LATTES
1049,Gerenciamento de Resíduos Sólidos de Serviços de Saúde em Unidades Básicas de Saúde,,691,LATTES
1055,Gerenciamento de Resíduos Sólidos de Serviços de Saúde em Unidades Básicas de Saúde,,692,LATTES
1043,Informações de catadores sobre dificuldades relacionadas ao manejo de resíduos sólidos em centrais de triagem : Estudo de caso no município de Caxias do Sul,,693,LATTES
1052,Informações de catadores sobre dificuldades relacionadas ao manejo de resíduos sólidos em centrais de triagem: Estudo de caso no Município de Caxias do Sul,,694,LATTES
1053,Situação ambiental da indústria madeireira ? Uma análise na região do COREDE Serra - RS,,695,LATTES
1048,Subsídios para o gerenciamento ambiental no Pólo Moveleiro da Serra Gaúcha,,696,LATTES
1046,Situação ambiental da indústria madeireira - Uma análise na região do COREDE Serra - RS,,697,LATTES
1700,Uso de Agroquímicos nos Municípios de São josé dos Ausentes e Capão Bonito do Sul: Potencial Impacto sobre os Recursos Hídricos e a Saúde Pública,,698,LATTES
2176,avaliação da concentração de hidrocarbonetos totais do petróleo em bacias hidrográficas de Caxias do Sul,,699,LATTES
2174,Avaliação da qualidade das águas superficiais no trecho de influência de uma PCH,,700,LATTES
2119,Avaliação do processo produtivo em duas centrais de triagem de Caxias do Sul através de ferramentas da engenharia de produção,,701,LATTES
2173,Avaliação dos custos com o tratamento de resíduos infectante e químico em um hospital escola,,702,LATTES
2175,Avaliação econômica da gestão dos resíduos sólidos urbanos em um município de pequeno porte,,703,LATTES
2120,"Avaliação de concentração de hidrocarbonetos totais do petróleo em bacias hidrográficas de Caxias do Sul, RS",,704,LATTES
1870,Reprodução de Experimentos Científicos Usando Nuvens,,705,LATTES
1869,Using Provenance Analyzers to Improve the Performance of Scientific Workflows in Cloud Environments,,706,LATTES
2703,Análise do impacto do lançamento de efluente tratado de um abatedouro de aves sobre a qualidade da água de um córrego no município de Caxias do Sul,,707,LATTES
2704,Análise do sistema de gerenciamento de resíduos químicos líquidos em um Campus Universitário da Serra Gaúcha,,708,LATTES
2705,Avaliação da qualidade da água em um corpo hídrico sob influência de uma PCH ? Índice de estado trófico e Conama n°. 357/05,,709,LATTES
2706,Avaliação da qualidade da água em uma bacia hidrográfica experimental com predominância de atividades suinícolas a partir do cálculo do IQA,,710,LATTES
2707,Avaliação da qualidade da água no exutório do rio Tega e a sua influência sobre o rio das Antas,,711,LATTES
2708,Avaliação do sistema de gerenciamento de resíduos de estabulagem equina de uma unidade militar de Caxias do Sul ? RS,,712,LATTES
2709,"Avaliação do sistema de gerenciamento de resíduos em estabelecimentos veterinários e sua relação com os riscos à saúde humana, animal e ambiental",,713,LATTES
2710,Caracterização de cenários de geração de resíduos sólidos domésticos para a elaboração de um Plano Municipal de Gestão Integrada de Resíduos Sólidos,,714,LATTES
2711,Desenvolvimento de metodologia para estimativa da geração de resíduos farmacêuticos com vistas a implantação de uma central municipal de recebimento dessa tipologia em um município da Região Metropolitana da Serra Gaúcha/RS - Brasil,,715,LATTES
2712,Desenvolvimento de um banco de dados e sistema de informações ambientais para gestão do saneamento rural na região Nordeste do estado do Rio Grande do Sul,,716,LATTES
2702,"Diagnóstico dos resíduos contemplados pela logística reversa de um município da região Metropolitana da Serra Gaúcha, com vistas à elaboração do Plano de Gestão Integrada de resíduos sólidos",,717,LATTES
2714,Educação ambiental ativa para o saneamento básico através da formação de agentes multiplicadores de conhecimento,,718,LATTES
2713,Estratégias de mobilização social para a elaboração do Plano de Gestão Integrada de Resíduos Sólidos de um município da Região Metropolitana da Serra Gaúcha/RS - Brasil,,719,LATTES
2715,Estudo de regionalização de vazões de referências em uma pequena bacia hidrográfica,,720,LATTES
2716,Proposta de procedimentos metodológicos para capacitação de professores e técnicos de meio ambiente em recursos hídricos através de oficinas e ambientes virtuais de aprendizagem,,721,LATTES
2717,Recuperação de áreas de proteção permanente na bacia hidrográfica do rio São Marcos - RS,,722,LATTES
2115,Efficient Entity Maching over Multiple Data Sources with MapReduce,,723,LATTES
1787,Rede de Escolas no Pampa: uma proposta de interlocução entre comunidades educacionais da região do Pampa Gaúcho,,724,LATTES
2460,Uso de ferramentas para monitoramento do gerenciamento de resíduos de serviço de saúde em um hospital escola com vistas a redução dos riscos a saúde humana e ao ambiente.,,725,LATTES
2658,Uma Abordagem para Matching de Grandes Ontologias usando MapReduce,,726,LATTES
2960,Avaliação Empírica de Técnicas de Comparação Privada Aplicadas na Resolução de Entidades,,727,LATTES
3212,A Distributed Online Certificate Status Protocol for Named Data Networks,,728,LATTES
3773,OndeBus: uma Aplicação de Monitoramento e Detecção de Aglomerados de Ônibus,,729,LATTES
546,Linguagem de Consulta para Documentos XML,,730,LATTES
545,Uso de Ontologias na Definição de Esquemas para Bancos de Dados Semi-Estruturados,,731,LATTES
3831,ANÁLISE DA ESTRUTURA E CONTEÚDO DOS PLANOS MUNICIPAIS DE SANEAMENTO BÁSICO DE TRÊS MUNICÍPIO DO RS,,732,LATTES
3832,AVALIAÇÃO DE CHORUME DE ATERRO SANITÁRIO POR ENSAIOS DE FITOTOXICIDADE,,733,LATTES
3836,"AVALIAÇÃO DO CICLO DE VIDA DO GERENCIAMENTO DE RESÍDUOS SÓLIDOS URBANOS: FLORES DA CUNHA, RS",,734,LATTES
3835,ESTIMATIVA DE RESÍDUOS GERADOS PELO SETOR FLORESTAL NO RS E CÁLCULO DA PRODUÇÃO DE ENERGIA,,735,LATTES
3834,RESÍDUOS ELETROELETRÔNICOS COMO TEMA MOTIVADOR PARA A APRENDIZAGEM ATIVA E SIGNIFICATIVA,,736,LATTES
3833,USO DE UM MODELO DE RESPOSTA HIDROLÓGICA PARA UMA SUB-BACIA HIDROGRÁFICA: ANÁLISE PRELIMINAR,,737,LATTES
1929,A gestão ambiental de resíduos químicos na Universidade de Caxias do Sul,,738,LATTES
1927,Estimativa da geração de resíduos florestais no Brasil,,739,LATTES
1928,Geração de resíduos em um hospital de ensino e pesquisa em saúde,,740,LATTES
1930,Metodologia e construção de um Sistema de Informação Ambiental para gerenciar informações de Fauna para a Bacia Hidrográfica Taquari-Antas,,741,LATTES
1389,O Uso da Programação linear para redução do tempo em testes de processamento de imagens digitais,,742,LATTES
2480,O LEVANTAMENTO DE ASPECTOS AMBIENTAIS E SEUS IMPACTOS NA GESTÃO AMBIENTAL EM CONDOMÍNIOS DE APARTAMENTOS,,743,LATTES
2350,Monitoramento e adaptação de transformações em dados científicos ao longo de execuções paralelas em ambientes de processamento de alto desempenho,,744,LATTES
3556,Geração Solar Fotovoltaica como Proposta para Redução do Custo de Energia Elétrica de uma Instituição de Ensino Superior,,745,LATTES
3557,Proposta de um Modelo Computacional de Redução do uso de Copos Plásticos em uma Instituição de Ensino Superior,,746,LATTES
3558,Proposta de Utilização do BIOBOT 20 para Fabricação de Biodisel: Simulação em uma Empresa de Transporte Urbano,,747,LATTES
1274,Avaliando o Desempenho do SGBD MySQL sob diferentes sistemas de arquivos,,748,LATTES
2398,"Análise da viabilidade técnica, econômica e ambiental da aplicação de medidas de intervenção para o controle erosivo em uma propriedade rural em Caxias do Sul, Brasil",,749,LATTES
2400,"Análise de disruptores endócrinos em amostras de sedimento da Bacia Hidrográfica do Rio Tega, Caxias do Sul, Sul do Brasil",,750,LATTES
2396,Análise de uma proposta de melhoria para o gerenciamento de resíduos de papel e papelão na Universidade de Caxias do Sul/RS,,751,LATTES
2405,Avaliação da composição gravimétrica dos resíduos sólidos comuns gerados na Universidade de Caxias do Sul - RS e comparação com outras instituições de ensino superior,,752,LATTES
2406,Avaliação da fragmentação ambiental no município de Cotiporã - RS,,753,LATTES
2462,Avaliação de compostos metálicos em sedimentos superficiais de uma Bacia urbana - Estudo de caso na Bacia Hidrográfica do Rio Tega - Caxias do Sul/RS - Brasil,,754,LATTES
2395,"Avaliação do potencial de captação de água pluvial para utilização na atividade suinícola em uma bacia experimental na região do COREDE-Serra, Brasil",,755,LATTES
2399,Avaliação temporal da cobertura vegetal no município de Vila Flores - RS,,756,LATTES
2402,Capacitação de gestores em recursos hídricos utilizando ferramentas de educação a distância,,757,LATTES
2404,Estudo da qualidade da água da bacia do arroio Pinhal no município de Caxias do Sul - RS,,758,LATTES
2394,Impactos de oficinas pedagógicas na capacitação de recursos humanos para o manejo de resíduos em um ambulatório,,759,LATTES
2397,Modelo de logística reversa de resíduos farmacêuticos de estabelecimentos de saúde e residenciais do município de Caxias do Sul,,760,LATTES
2403,Simulação da aplicação de uma metodologia de cobrança pelo uso da água para o setor de saneamento na Bacia Hidrográfica do Rio Taquari-Antas/RS,,761,LATTES
2401,Utilização de Sistema de Informações Ambientais como ferramenta para a capacitação de professores,,762,LATTES
2408,Desenvolvimento de um Sistema de Informações em plataforma web para o saneamento rural no COREDE-Serra,,763,LATTES
3618,Classificação Automatizada de Textos Científicos em Áreas de Conhecimento do Ensino Superior,,764,LATTES
1645,Projeto InfoAcesso - Informática para Portadores de Deficiência Visual,,765,LATTES
2452,Compreendendo o processo da fotossíntese de forma interdisciplinar através da aprendizagem significativa,,766,LATTES
3491,Avaliação da implantação do Moodle no IFRS campus Ibirubá,,767,LATTES
3564,Mapeamento Sistemático: Ambientes Virtuais de Aprendizagem Ubíquos,,768,LATTES
3570,Ativando Funções de Rede Virtualizadas: Modelo de Desenvolvimento e Nova Plataforma,,769,LATTES
2953,Analyzing the Acoustic Urban Environment - A Geofencing-Centered Approach in the Curitiba Metropolitan Region,,770,LATTES
2177,"Use of formaldehyde, xylenes and glutaraldehyde in health care institutions",,771,LATTES
1501,A Saúde do Trabalhador e sua Relação com o Gerenciamento de Resíduos em Unidades de Assistência e ensino em Saúde,,772,LATTES
3497,A Logística Reversa de Medicamentos Como Tema Motivador Para a Aprendizagem e a Sensibilização Ambiental no Ensino Fundamental,,773,LATTES
3503,Análise da influência do uso e ocupação do solo e da precipitação na recarga aquífera de uma sub-bacia da região nordeste do Rio Grande do Sul,,774,LATTES
3498,Análise da viabilidade da implantação de um sistema híbrido para geração de energia elétrica,,775,LATTES
3501,"Análise temporal do uso e ocupação do solo na Bacia de Captação do Arroio da Chácara no município de Vacaria, RS",,776,LATTES
3504,"Avaliação da Qualidade da Água da Bacia de Captação do Arroio da Chácara, Vacaria/RS",,777,LATTES
3505,Avaliação da qualidade da água de um trecho do Rio Carreiro com vistas ao enquadramento na Bacia Hidrográfica Taquari-Antas,,778,LATTES
3506,Avaliação hidroquímica das águas subterrâneas no município de Vacaria/RS ? Brasil,,779,LATTES
3500,Biological assessment and metals concentration in blue shark (Prionace glauca) caught in the southeast-south coast of Brazil,,780,LATTES
3508,Desenvolvimento de interfaces de Sistemas de Informações Geográficas através de Tecnologias Livres,,781,LATTES
3507,Fatores que influenciam a geração per capita de resíduos sólidos: uma abordagem conceitual,,782,LATTES
3502,Indicação de espécies vegetais nativas para composição de espaço consolidado,,783,LATTES
3496,O Aquarismo Como Estratégia de Sensibilização Ambiental na Integração Museu e Escola,,784,LATTES
3499,Panorama sobre a Gestão dos Resíduos de Construção Civil (RCCs) em um Município da Serra Gaúcha/RS,,785,LATTES
2531,Mineração de Dados em Triagem de Risco de Saúde,,786,LATTES
1324,O uso de portal como estratégia para desenvolvimento colaborativo de aplicações web para agronegócio e ambiente,,787,LATTES
258,Efeito da poda de raiz no crescimento e desenvolvimento de espécies úteis à arborização urbana,,788,LATTES
259,"Efeito da utilização de brometo de metila na germinação, crescimento e desenvolvimento de espécies frutíferas nativas",,789,LATTES
262,"Influência da repicagem na produção de mudas de pitanga, cereja-do-mato e guabiju",,790,LATTES
256,"Testagem dos substratos utilizados no Horto Florestal da Universidade de Caxias do Sul com as espécies Uva-do-Japão, Cedro e Arroeira-piriquita",,791,LATTES
268,"Testagem de composto orgânico de lixo utilizando as espécies cereja-do-mato, cinamomo gigante, variedade sempervirens e uva-do-japão",,792,LATTES
3272,Avaliação de Desempenho de Redes SDN Utilizando Metodologia Experimental,,793,LATTES
3484,Desenvolvimento de um sistema especialista para classificação de pacientes asmáticos,,794,LATTES
3488,IbiAlert: Uma ferramenta automática para estimar a evapotranspiração de referência a partir de dados da Web,,795,LATTES
3483,Um estudo sobre a indústria de software ibirubense,,796,LATTES
594,Ambiente para Orientação Acadêmica à distância,,797,LATTES
595,Avaliação de Qualidade de Software Educacional na Área de matemática - Um Estudo de Caso no Ensino Fundamental,,798,LATTES
598,O desenvolvimento de uma intranet para uma rede de lojas de material de construção,,799,LATTES
3788,SERPA ? Sistema Especialista de Recomendações para Pacientes Asmáticos,,800,LATTES
3789,Avaliação de Funções de Similaridade Textual para Identificação de Duplicatas,,801,LATTES
3790,Extração de dados da Web para alimentar um Sistema de Recomendações para Pacientes Asmático,,802,LATTES
694,Análise da Implementação de Bancos de Dados Ativos em SGBDs Relacionais com Relação à SQL-99,,803,LATTES
692,WSIARS-Sistema web de informação ambiental como instrumento para o gerenciamento dos resíduos sólidos,,804,LATTES
1035,Avaliação preliminar da incidência de resíduos poliméricos provenientes da coleta seletiva no Município de Caxias do Sul,,805,LATTES
3567,Uma Solução para Mitigação de Ataques DDoS Através de Tecnologia NFV,,806,LATTES
3730,Aplicação de Ontologias de Proveniência em Workflows Científicos: um Mapeamento Sistemático,,807,LATTES
3729,Predição de Falhas em Workflows Científicos com o uso de Redes de Petri Estocásticas e Lógica DS,,808,LATTES
1639,Um Serviço de Persistência de Contexto e Seleção Contextualizada de Documentos para a Arquitetura ClinicSpace,,809,LATTES
1210,Aprendizagem ativa aplicada ao ensino de ecossistemas aquáticos em um curso de Engenharia Ambiental,,810,LATTES
3327,Aplicação dos Algoritmos K-Means e FP-Growth em Perfis de Consumo para Identificação de Perdas Não-Técnicas de Energia em Consumidores Comerciais,,811,LATTES
3337,Desenvolvimento de um Web Service baseado em REST para a interligação de dados entre uma aplicação mobile e um portal WEB,,812,LATTES
3596,Identificação de Fraudes de Energia Elétrica em Consumidores Comerciais - Uma Aplicação Voltada aos Medidores Inteligentes,,813,LATTES
3886,Classificação Automatizada de Textos Científicos em Áreas de Conhecimento do Ensino Superior,,814,LATTES
3887,Descoberta de Conhecimento em Banco de Dados Relacionados à Violência Contra a Mulher,,815,LATTES
3888,Descoberta de Conhecimento sobre a Influência de Características Extra-Acadêmicas no Desempenho de Candidatos no Exame Nacional do Ensino Médio,,816,LATTES
908,Desenvolvendo bancos de dados espaciais utilizando SGBD open-source,,817,LATTES
907,O Uso de Software Livre nas Disciplinas de Bancos de Dados,,818,LATTES
770,Licenciamento de Softwares - Uma Análise em Micro e Pequenas Empresas na Região Centro do Rio Grande do Sul,,819,LATTES
771,Sistema de Informação para a Gestão do Relacionamento com Pacientes,,820,LATTES
1545,Sistema de Recomendação de Exercícios de Algoritmos Considerando o Aspecto Afetivo Frustração do Aluno,,821,LATTES
643,Componentes Espaço-Temporais para Agricultura de Precisão,,822,LATTES
1790,Identificando a Reputação de Pesquisadores Usando um Modelo de Perfil Adaptativo,,823,LATTES
3829,"Análise do teor de Cr, Cu, Ni e Zn em peixes coletados nos rios das antas e tega, RS - Brasil",,824,LATTES
934,Programação em Banco de Dados: estudo de técnicas,,825,LATTES
2491,(Re) visitando a produção científica em Comunicação organizacional e relações Públicas no Brasil.,,826,LATTES
2481,DETERMINANTES DO CRESCIMENTO DO SETOR IMOBILIÁRIO NO BRASIL: UMA ANÁLISE EXPLORATÓRIA,,827,LATTES
1546,Uma Pesquisa Sobre a Personalização dos Exercícios de Algoritmos Apoiados por um Agente Afetivo,,828,LATTES
495,Resíduos sólidos urbanos - Uma análise da geraçãoem município de médio porte com sistema de coleta seletiva,,829,LATTES
1655,Uma avaliação da Distribuição de Atividades Estática e Dinâmica em Ambientes Paralelos usando o Hydra,,830,LATTES
3002,Definição de um Modelo de Gerenciamento de Redes de Computadores para uma Instituição de Ensino,,831,LATTES
1812,Estudo e Implementação de uma Estratégia de Recomendação para um Sistema de Deliberação,,832,LATTES
544,Um Comparativo entre SQL e Linguagens de Consulta a Dados XML,,833,LATTES
543,Um Estudo sobre Esquemas para Documentos XML,,834,LATTES
1765,Contra Tendências Paradigmáticas da Comunicação Organizacional Contemporânea Brasileira,,835,LATTES
3958,Knowledge Discovery Through Time Series Applied to Students' Grades,,836,LATTES
899,Resíduos de madeira da indústria madeireira - Caracterização e aproveitamento,,837,LATTES
2334,Analysing some t-norm-based generalizations of the Choquet Integral for diferent fuzzy measures with an application to fuzzy rule-based classification systems,,838,LATTES
1522,Waste Management of Health at the University of Caxias do Sul (UCS),,839,LATTES
1523,Waste Management Program at the Universidade de Caxias do Sul,,840,LATTES
918,Comunicação e Avaliação Institucional: uma breve [e necessária] reflexão,,841,LATTES
2897,CONVERSOR BRAILE: SISTEMA EMBARCADO PARA LEITURA TÁTIL,,842,LATTES
2898,Sistemas de Recomendação na Produção de Material Digital Acessível: Subsídio a Praxis Docente,,843,LATTES
3492,Desenvolvimento de um aplicativo móvel para auxiliar no descarte consciente de lixo eletrônico,,844,LATTES
1723,Resíduos sólidos de serviços de saúde: Ordens de conflitos entre normas quanto à competência dos órgãos de saúde e meio ambiente e entre União e Estados,,845,LATTES
801,Business Intelligence Aplicado em Saúde Pública,,846,LATTES
802,Compatibilização do Paradigma Relacional com o Paradigma Orientado a Objetos,,847,LATTES
803,Sintonia em Banco de Dados sob Sistemas de Arquivos livres,,848,LATTES
1258,IBM DB2: Consultando dados XML utilizando XPath e XQuery,,849,LATTES
1260,Oracle Data Mining,,850,LATTES
1259,Utilização de XML para Importação e Exportação de Dados,,851,LATTES
1921,PROTÓTIPO DE INTEGRAÇÃO DE UMA BIBLIOTECA DIGITAL COM UMA REDE SOCIAL,,852,LATTES
1879,PROJETO E CONSTRUÇÃO DE RECURSOS DIDÁTICO-PEDAGÓGICOS SOB FORMA DE ANIMAÇÕES,,853,LATTES
517,Proposta de um Web Site para a Ampliação do Sistema de Divulgação de Anúncios na Internet,,854,LATTES
644,Controle de Métricas no Processo de Desenvolvimento de Software através de uma Ferramenta de Workflow,,855,LATTES
3270,Proposta de Arquitetura de Microsserviços para um Sistema de CRM Social,,856,LATTES
3269,Requisitos de Segurança para Provedores de Serviços em Nuvem de Acordo com a Norma ISO 27017,,857,LATTES
1914,Learning Synonym Relations from Folksonomies,,858,LATTES
2621,"Empresas juniores: uma alternativa para o desenvolvimento de habilidades técnicas, administrativas e empreendedoras",,859,LATTES
294,Sistemas de Gerência de Workflow,,860,LATTES
293,Um estudo de Data Warehouse,,861,LATTES
1038,Análise comparativa dos custos ambientais relacionados ao gerenciamento em dois hospitais da Região da Serra Gaúcha - Brasil,,862,LATTES
1037,A criação comercial de suínos e aves de corte em 33 municípios da Região da Serra Gaúcha (COREDE Serra): Uma análise da geração de resíduos e carga orgânica,,863,LATTES
1934,A legislação ambiental na geração de resíduos do setor agrossilvopastoril - Avaliação Crítica,,864,LATTES
931,BANCO DE DADOS ATIVOS COMO SUPORTE À AUTO-SINTONIA DE BANCOS DE DADOS,,865,LATTES
930,Programação em Banco de Dados: técnicas de utilização,,866,LATTES
1643,Projeto InfoAcesso: A Iclusão Digital a Portadores de Necessidades Especiais Visuais,,867,LATTES
1402,Trabalhando com Dados no Formato XML para os Sistemas Gerenciadores de Bancos de Dados DB2 e ORACLE,,868,LATTES
1424,INCLUSÃO DIGITAL - UMA OPORTUNIDADE DE INCLUSÃO SOCIAL,,869,LATTES
1644,EducA - Ambiente Virtual de Aprendizagem com Interface Acessível para Portadores de Necessidades Especiais Visuais,,870,LATTES
800,Uma Metodologia para Desenvolvimento de Data Warehouse,,871,LATTES
1589,Melhorando o desempenho de um subsistema móvel de monitoramento de subestações de energia utilizando web services,,872,LATTES
2051,Alfabeto Digital para Pessoas com Deficiência Intelectual,,873,LATTES
2053,Calculando Um Software Virtual Acessível,,874,LATTES
2052,MemoEduque Um Jogo da Memória Educativo com Recursos de Acessibilidade,,875,LATTES
481,Utilização do Sistema de Gerenciamento de Banco de Dados Microsoft Access como ferramenta para implantação de um banco de dados para resíduos sólidos industriais,,876,LATTES
291,Data Warehouse,,877,LATTES
2669,O gerenciamento ambiental de recursos hídricos como fator influente no turismo,,878,LATTES
2668,Potencial ecoturístico considerando os fatores ambientais do município de Bom Jesus - RS,,879,LATTES
2667,Sistemas de coleta de resíduos sólidos em um município de pequeno porte tombado pelo IPHAN,,880,LATTES
3349,Conflito entre normas e dados urbanos abertos: uma análise sobre as distâncias entre redutores de velocidades no município de Curitiba,,881,LATTES
