FONTE,TIPO,ID_LATTES,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,PERIODICO,7758924784164781,Deise de Brum Saccol,,Ontologia para Representação de CláusulasFLWOR XQUERY,2012,Português,Revista do CCEI,SEM_DADOS,SEM_DADOS,"['BREUNIG, M. and', 'SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'LIBRELOTTO, G. and']"
LATTES,PERIODICO,7758924784164781,Deise de Brum Saccol,10.5335/rbca.2013.2586,Uma definição ontológica de elementos de contexto relevantes na adaptação de documentos em ambientes hospitalares pervasivos,2013,Português,Revista Brasileira de Computação Aplicada,SEM_DADOS,SEM_DADOS,"['MARAN, VINÍCIUS and', 'AUGUSTIN, IARA and', 'LIBRELOTTO, GIOVANI RUBERT and', 'SACCOL, DEISE DE BRUM and']"
LATTES,PERIODICO,7758924784164781,Deise de Brum Saccol,,A Refactoring Catalog for Lambda Expressions in Java,2019,Inglês,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,SEM_DADOS,SEM_DADOS,"['TEIXEIRA JUNIOR, J. E. and', 'NETO, H. and', 'FAVERI, C. and', 'SACCOL, D. B. and', 'VIZZOTTO, J. K. and', 'PIVETA, E. K. and']"
LATTES,PERIODICO,7758924784164781,Deise de Brum Saccol,,Integration of XML Data (Classificação Qualis: Periódico Internacional A),2002,Inglês,Lecture Notes in Computer Science,SEM_DADOS,SEM_DADOS,"['SACCOL, D. B.;SACCOL, DEISE DE BRUM and', 'HEUSER, Carlos Alberto and']"
