FONTE,TIPO,ID_LATTES,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,PERIODICO,0776438722468291,Geomar André Schreiner,10.1111/tgis.12526,MASTER: A multiple aspect view on trajectories,2019,Inglês,Transactions in GIS,SEM_DADOS,SEM_DADOS,"['MELLO, RONALDO DOS SANTOS and', 'BOGORNY, VANIA and', 'ALVARES, LUIS OTAVIO and', 'SANTANA, LUIZ HENRIQUE ZAMBOM and', 'FERRERO, CARLOS ANDRES and', 'FROZZA, ANGELO AUGUSTO and', 'SCHREINER, GEOMAR ANDRE and', 'RENSO, CHIARA and']"
LATTES,PERIODICO,0776438722468291,Geomar André Schreiner,10.1007/s00607-019-00736-1,Bringing SQL databases to key-based NoSQL databases: a canonical approach,2020,Inglês,COMPUTING (WIEN. INTERNET),SEM_DADOS,SEM_DADOS,"['SCHREINER, GEOMAR A. and', 'DUARTE, DENIO and', 'DOS SANTOS MELLO, RONALDO and']"
LATTES,PERIODICO,0776438722468291,Geomar André Schreiner,10.3390/info10070241,When Relational-Based Applications Go to NoSQL Databases: A Survey,2019,Inglês,INFORMATION,SEM_DADOS,SEM_DADOS,"['SCHREINER, GEOMAR A. and', 'DUARTE, DENIO and', 'MELO, RONALDO DOS S. and']"
