FONTE,TIPO,ID_LATTES,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,ONIAQUIS - Uma Ontologia para a Interpretação de Análise Química de Solo,2009,Português,Disciplinarum Scientia. Série Ciências Naturais e Tecnológicas,SEM_DADOS,SEM_DADOS,"['SILVA, G. A. C. and', 'SANTOS, C. P.;P., CRISTINA;SANTOS, CRISTINA PALUDO;PALUDO SANTOS, CRISTINA and', 'SILVA, D. R. and']"
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Projeto InfoAcesso - Informática para Portadores de Deficiência Visual,2012,Português,Vivências (URI. Erechim),SEM_DADOS,SEM_DADOS,"['SANTOS, C. P.;P., CRISTINA;SANTOS, CRISTINA PALUDO;PALUDO SANTOS, CRISTINA and', 'Stangherlin, Vanessa and', 'ELLWANGER, C. and', 'KILIAN, Y. and']"
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,EDUCA ? Computational Environment for Design and Sharing of the Acessible Educational Materials,2012,Inglês,Human Factors in Design,SEM_DADOS,SEM_DADOS,"['SANTOS, C. P.;P., CRISTINA;SANTOS, CRISTINA PALUDO;PALUDO SANTOS, CRISTINA and', 'ELLWANGER, C. and', 'LOSEKANN, M. and']"
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,10.5120/19392-1052,Control Architecture Scalable Dedicated to Braille Panels for Displaying Information on Public Places,2015,Português,International Journal of Computer Applications,SEM_DADOS,SEM_DADOS,"['SILVA, SILVA and', 'SANTOS, SANTOS and', 'P., CRISTINA and', 'S., ALEXANDRE and', 'ROQUE, ROQUE and', 'R., DENÍLSON and']"
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Aplicação do Método AHP para Avaliação da Usabilidade de Sistemas,2013,Português,Human Factors in Design,SEM_DADOS,SEM_DADOS,"['ELLWANGER, C. and', 'SANTOS, C. P. and', 'LEVANDOWSKI, J. and']"
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Metareciclagem de Máquinas Caça-Níqueis: Transformando Contravenção em Soluções Educacionais,2015,Português,VIVÊNCIAS (URI. ERECHIM),SEM_DADOS,SEM_DADOS,"['SANTOS, C. P. and', 'ZUSE, V. I. and', 'SCHIEVELBEIN, G. and', 'BRUM, T. and']"
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,,Conversor Braile: Sistema Embarcado para Leitura Tátil,2016,Português,VIVÊNCIAS (URI. ERECHIM),SEM_DADOS,SEM_DADOS,"['SANTOS, C. P. and', 'ROQUE, A. S. and', 'TEIXEIRA, G. and']"
LATTES,PERIODICO,6055243052118565,Cristina Paludo Santos,10.31512/vivencias.v15i28.35,MENINAS DIGITAIS TCHÊ MISSÕES: INSPIRANDO NOVOS TALENTOS PARA A CIÊNCIA DA COMPUTAÇÃO,2019,Português,VIVÊNCIAS (URI. ERECHIM),SEM_DADOS,SEM_DADOS,"['SANTOS, CRISTINA PALUDO and', 'SILVA, D. R. and', 'FERREIRA, G. and', 'SILVEIRA, M. G. F. and']"
