FONTE,TIPO,ID_LATTES,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,,Type-safe Versioned Object Query Language,2006,Inglês,Journal of Universal Computer Science (Online),SEM_DADOS,SEM_DADOS,"['MACHADO, R.;MACHADO, RODRIGO and', 'MOREIRA, Álvaro Freitas and', 'GALANTE, Renata de Matos and', 'MORO, M. M. and']"
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,,Simulador da Máquina de Turing Paralela com Memória Compartilhada,2001,Português,Revista Eletrônica de Iniciação Científica,SEM_DADOS,SEM_DADOS,"['Diego F. Contessa and', 'Clarissa C. Marquezan and', 'Everton R. Polina and', 'MACHADO, R.;MACHADO, RODRIGO and', 'Monica X. Py and', 'DIVERIO, T. A. and']"
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,,On the Interaction of Advices and Raw Types in AspectJ,2008,Inglês,Journal of Universal Computer Science (Online),SEM_DADOS,SEM_DADOS,"['RUBBO, F. B. and', 'MACHADO, R.;MACHADO, RODRIGO and', 'MOREIRA, Álvaro Freitas and', 'RIBEIRO, L. and', 'NUNES, D. J. and']"
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,,Aspects for Graph Grammars,2009,Inglês,Electronic Communications of the EASST,SEM_DADOS,SEM_DADOS,"['MACHADO, R.;MACHADO, RODRIGO and', 'Foss, L. and', 'RIBEIRO, L. and']"
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,10.4204/EPTCS.21.4,Modeling and Reasoning over Distributed Systems using Aspect-Oriented Graph Grammars,2010,Inglês,Electronic Proceedings in Theoretical Computer Science,SEM_DADOS,SEM_DADOS,"['MACHADO, R.;MACHADO, RODRIGO and', 'HECKEL, R. and', 'RIBEIRO, L. and']"
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,10.1016/j.tcs.2015.01.034,Rule-based transformation of graph rewriting rules: Towards higher-order graph grammars,2015,Inglês,Theoretical Computer Science,SEM_DADOS,SEM_DADOS,"['MACHADO, R.;MACHADO, RODRIGO and', 'RIBEIRO, L. and', 'HECKEL, R. and']"
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,,V: a language with extensible record accessors and a trait-based type system,2018,Inglês,REVISTA DE INFORMÁTICA TEÓRICA E APLICADA: RITA,SEM_DADOS,SEM_DADOS,"['VEDANA, A. G. and', 'MACHADO, R. and', 'MOREIRA, Álvaro Freitas and']"
LATTES,PERIODICO,0456516366590574,Rodrigo Machado,,Towards Test Coverage Criteria for Visual Contracts,2011,Inglês,Electronic Communications of the EASST,SEM_DADOS,SEM_DADOS,"['HECKEL, R. and', 'Khan, Tamim A. and', 'MACHADO, R.;MACHADO, RODRIGO and']"
