FONTE,TIPO,ID,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,PERIODICO,3322255992735977,Joaquim Vinicius Carvalho Assunção,10.1016/j.entcs.2013.07.003,A Structured Stochastic Model for Prediction of Geological Stratal Stacking Patterns,2013,Inglês,Electronic Notes in Theoretical Computer Science,SEM_DADOS,SEM_DADOS,"['ASSUNÇÃO, JOAQUIM and', 'ESPINDOLA, LUCIANA and', 'FERNANDES, PAULO and', 'PIVEL, MARIA and', 'SALES, AFONSO and']"
LATTES,PERIODICO,3322255992735977,Joaquim Vinicius Carvalho Assunção,10.1142/S0218194019400242,Piecewise Aggregation for HMM Fitting: A Pre-Fitting Model for Seamless Integration with Time-Series Data,2019,Inglês,INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,SEM_DADOS,SEM_DADOS,"['ASSUNÇÃO, JOAQUIM and', 'FERNANDES, PAULO and', 'VINCENT, JEAN-MARC and']"
