FONTE,TIPO,ID,NOME,DOI,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,PERIODICO,5075736089100544,Cássio Vinicius Serafim Prazeres,,Toward Semantic Web Services as MVC Applications: from OWL-S via UML,2010,Inglês,Journal of Web Engineering,SEM_DADOS,SEM_DADOS,"['PRAZERES, C. V. S.;PRAZERES, CASSIO V.S.;PRAZERES, CÁSSIO V.S.;PRAZERES, CASSIO VINICIUS SERAFIM;Prazeres, Cassio V. S.;PRAZERES, CASSIO;Prazeres, Cássio and', 'TEIXEIRA, C. A. C. and', 'MUNSON, E. V. and', 'PIMENTEL, M. G. C. and']"
LATTES,PERIODICO,5075736089100544,Cássio Vinicius Serafim Prazeres,,A Multimodal Interface for the Discovery and Invocation of Web Services,2013,Português,INFOCOMP (UFLA. Impresso),SEM_DADOS,SEM_DADOS,"['PRAZERES, C. V. S. and', 'PEIXOTO, M. L. M. and']"
LATTES,PERIODICO,5075736089100544,Cássio Vinicius Serafim Prazeres,10.1142/S1793351X15500026,An Extensible Platform to Evaluate Semantic Web Services Automatic Composition Approaches,2015,Inglês,International Journal of Semantic Computing,SEM_DADOS,SEM_DADOS,"['SILVA, E. C. and', 'PRAZERES, C. V. S. and']"
LATTES,PERIODICO,5075736089100544,Cássio Vinicius Serafim Prazeres,,LDoW-PaN: Linked Data on the Web -- Presentation and Navigation,2017,Inglês,ACM Transactions on the Web,SEM_DADOS,SEM_DADOS,"['ROCHA, A. L. C. and', 'PRAZERES, C. V. S. and']"
LATTES,PERIODICO,5075736089100544,Cássio Vinicius Serafim Prazeres,10.1504/IJWBC.2014.065393,The social web of things: enabling the interaction of people and things on social networks,2014,Inglês,INTERNATIONAL JOURNAL OF WEB BASED COMMUNITIES (PRINT),SEM_DADOS,SEM_DADOS,"['CABRAL, B. S. and', 'VASCONCELOS, C. M. S. and', 'PRAZERES, C. V. S. and']"
