ID_LATTES,FULL_NAME,CITADO,CITY,STATE,RESUME,UPDATE
3898760927613186,Jorge Alberto Fenner Flores Junior,"FLORES JUNIOR, J. A. F.",Sobradinho,RS,"Jorge Alberto Fenner Flores Junior bacharel em Sistemas de Informação e pós-graduado em Tecnologias da Informação e da Comunicação aplicadas à Educação, ambos pela Universidade Federal de Santa Maria e concluiu o Técnico em Informática pela CS Computadores em 2010. Atualmente cursa Licenciatura em Computação na Universidade Federal de Santa Maria.",02-09-2019
