ID_LATTES,FULL_NAME,CITADO,CITY,STATE,RESUME,UPDATE
4868589544753145,Ângelo Nery Vieira Crestani,"CRESTANI, A. N. V.",Francisco Beltrão,PR,"Graduando em Análise e Desenvolvimento de Sistemas no Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFar).",20-02-2019
