ID_LATTES,FULL_NAME,CITADO,CITY,STATE,RESUME,UPDATE
1883007948533852,José Guilherme Camargo de Souza,"SOUZA, J. G. C. de",Novo Hamburgo,RS,"Possui graduação em Ciência da Computação pela Universidade do Vale do Rio dos Sinos (2009). Tem experiência na área de Ciência da Computação, com ênfase em Processamento de Linguagem Natural, atuando principalmente nos seguintes temas: resolução de correferência, extração de informação, ontologias e bioinformática.",17-01-2011
