ID_LATTES,FULL_NAME,CITADO,CITY,STATE,RESUME,UPDATE
4840194867713376,Eduardo Studzinski Estima de Castro,"CASTRO, E.S.E.",Porto Alegre,RS,"Eduardo S. Estima de Castro possui Mestrado em Engenharia da Informática (ENSIMAG - França) e Mestrado em Ciência da Computação (UFRGS - Brasil). Suas principais áreas de interesse são Desenvolvimento de Negócios e Engenharia de Software. Desde 2002, ele desenvolve projetos internacionais de software para óleo e gás e integração de negócios.",18-01-2018
