ID_LATTES,FULL_NAME,CITADO,CITY,STATE,RESUME,UPDATE
4679763284278931,Daniel Matheus Kuhn,"KUHN, D. M.",Ibirubá,RS,"É Bacharel pelo curso de Ciência da Computação da Universidade de Passo fundo (UPF). É Técnico em Informática pelo Instituto Federal do Rio Grande do Sul (IFRS). Atualmente é desenvolvedor de software na ALTA Capital - Investimentos estratégicos, onde aplica modelos de séries temporais e técnicas de machine learning para semi-automatizar processos de tomada de decisão em investimentos financeiros. Tem conhecimentos em Orientação a Objetos, Modelagem Relacional, Banco de Dados, extração de elementos textuais em imagens. Possui experiência nas seguintes linguagens: Java, Javascript, PHP, SQL. Além disso, já estudou as seguintes linguagens: Python e R.",15-10-2019
